source,city,postcode,type,price,surface,rooms,furnished,latitude,longitude,postType
Funda,haarlem,2026 TA Haarlem,House,"€ 525,000 k.k.",113 m²,5 rooms,,,,Buy
Funda,haarlem,2025 RA Haarlem,House,"€ 525,000 k.k.",101 m²,5 rooms,,,,Buy
Funda,haarlem,2031 VV Haarlem,House,"€ 675,000 k.k.",139 m²,6 rooms,,,,Buy
Funda,haarlem,2022 XR Haarlem,House,"€ 500,000 k.k.",112 m²,4 rooms,,,,Buy
Funda,haarlem,2031 WH Haarlem,House,"€ 650,000 k.k.",123 m²,4 rooms,,,,Buy
Funda,haarlem,2033 CW Haarlem,House,"€ 585,000 k.k.",139 m²,7 rooms,,,,Buy
Funda,haarlem,2012 AG Haarlem,House,"€ 1,150,000 v.o.n.",223 m²,5 rooms,,,,Buy
Funda,haarlem,2032 HR Haarlem,House,"€ 414,000 k.k.",134 m²,7 rooms,,,,Buy
Funda,haarlem,2035 VA Haarlem,House,"€ 770,000 v.o.n.",143 m²,6 rooms,,,,Buy
Funda,haarlem,2035 VA Haarlem,House,"€ 760,000 v.o.n.",150 m²,5 rooms,,,,Buy
Funda,haarlem,2035 VA Haarlem,House,"€ 780,000 v.o.n.",155 m²,5 rooms,,,,Buy
Funda,haarlem,2035 VA Haarlem,House,"€ 799,000 v.o.n.",160 m²,5 rooms,,,,Buy
Funda,haarlem,2035 VA Haarlem,House,"€ 790,000 v.o.n.",155 m²,5 rooms,,,,Buy
Funda,haarlem,2012 AG Haarlem,House,"€ 689,000 v.o.n.",125 m²,4 rooms,,,,Buy
Funda,haarlem,2011 VM Haarlem,House,"€ 1,500,000 k.k.",272 m²,11 rooms,,,,Buy
Funda,haarlem,2012 AA Haarlem,House,"€ 965,000 k.k.",440 m²,6 rooms,,,,Buy
Funda,haarlem,2011 AD Haarlem,House,"€ 3,500,000 k.k.","1,254 m²",1 room,,,,Buy
Funda,haarlem,2032 SJ Haarlem,House,"€ 375,000 k.k.",82 m²,3 rooms,,,,Buy
Funda,haarlem,2024 VE Haarlem,House,"€ 650,000 k.k.",113 m²,6 rooms,,,,Buy
Funda,haarlem,2023 RB Haarlem,House,"€ 625,000 k.k.",115 m²,6 rooms,,,,Buy
Funda,haarlem,2021 XK Haarlem,House,"€ 400,000 k.k.",71 m²,3 rooms,,,,Buy
Funda,haarlem,2023 ES Haarlem,House,"€ 650,000 k.k.",135 m²,6 rooms,,,,Buy
Funda,haarlem,2032 LB Haarlem,House,"€ 550,000 k.k.",124 m²,6 rooms,,,,Buy
Funda,haarlem,2012 GL Haarlem,House,"€ 1,150,000 k.k.",243 m²,5 rooms,,,,Buy
Funda,haarlem,2011 PC Haarlem,House,"€ 400,000 k.k.",56 m²,3 rooms,,,,Buy
Funda,haarlem,2023 RT Haarlem,House,"€ 725,000 k.k.",123 m²,6 rooms,,,,Buy
Funda,haarlem,2015 HB Haarlem,House,"€ 585,000 k.k.",97 m²,6 rooms,,,,Buy
Funda,haarlem,2024 DP Haarlem,House,"€ 745,000 k.k.",131 m²,5 rooms,,,,Buy
Funda,haarlem,2012 PP Haarlem,House,"€ 1,950,000 k.k.",260 m²,9 rooms,,,,Buy
Funda,haarlem,2032 EJ Haarlem,House,"€ 435,000 k.k.",95 m²,4 rooms,,,,Buy
Funda,haarlem,2014 EG Haarlem,House,"€ 695,000 k.k.",129 m²,6 rooms,,,,Buy
Funda,haarlem,2033 GV Haarlem,House,"€ 425,000 k.k.",72 m²,3 rooms,,,,Buy
Funda,haarlem,2011 DG Haarlem,House,"€ 895,000 k.k.",144 m²,5 rooms,,,,Buy
Funda,haarlem,2012 NM Haarlem,House,"€ 1,185,000 k.k.",165 m²,5 rooms,,,,Buy
Funda,haarlem,2013 SM Haarlem,House,"€ 600,000 k.k.",91 m²,4 rooms,,,,Buy
Funda,haarlem,2033 CL Haarlem,House,"€ 425,000 k.k.",104 m²,5 rooms,,,,Buy
Funda,haarlem,2023 CE Haarlem,House,"€ 1,075,000 k.k.",214 m²,4 rooms,,,,Buy
Funda,haarlem,2021 XS Haarlem,House,"€ 629,000 k.k.",108 m²,5 rooms,,,,Buy
Funda,haarlem,2034 JH Haarlem,House,"€ 2,295,000 k.k.",340 m²,8 rooms,,,,Buy
Funda,haarlem,2012 XM Haarlem,House,"€ 349,000 k.k.",65 m²,3 rooms,,,,Buy
Funda,haarlem,2026 ZD Haarlem,House,"€ 435,000 k.k.",112 m²,7 rooms,,,,Buy
Funda,haarlem,2012 AK Haarlem,House,"€ 600,000 k.k.",120 m²,4 rooms,,,,Buy
Funda,haarlem,2021 TR Haarlem,House,"€ 650,000 k.k.",151 m²,6 rooms,,,,Buy
Funda,haarlem,2023 VB Haarlem,House,"€ 720,000 k.k.",125 m²,5 rooms,,,,Buy
Funda,haarlem,2021 VB Haarlem,House,"€ 595,000 k.k.",120 m²,6 rooms,,,,Buy
Funda,haarlem,2013 XE Haarlem,House,"€ 425,000 k.k.",104 m²,4 rooms,,,,Buy
Funda,haarlem,2021 ZD Haarlem,House,"€ 749,000 k.k.",109 m²,5 rooms,,,,Buy
Funda,haarlem,2033 CZ Haarlem,House,"€ 855,000 k.k.",176 m²,6 rooms,,,,Buy
Funda,haarlem,2023 JH Haarlem,House,"€ 895,000 k.k.",146 m²,6 rooms,,,,Buy
Funda,haarlem,2025 BE Haarlem,House,"€ 729,000 k.k.",164 m²,5 rooms,,,,Buy
Funda,haarlem,2025 DC Haarlem,House,"€ 625,000 k.k.",130 m²,3 rooms,,,,Buy
Funda,haarlem,2024 TC Haarlem,House,"€ 829,000 k.k.",142 m²,6 rooms,,,,Buy
Funda,haarlem,2021 BG Haarlem,House,"€ 635,000 k.k.",110 m²,5 rooms,,,,Buy
Funda,haarlem,2022 VV Haarlem,House,"€ 449,000 k.k.",71 m²,3 rooms,,,,Buy
Funda,haarlem,2015 ES Haarlem,House,"€ 695,000 k.k.",120 m²,6 rooms,,,,Buy
Funda,haarlem,2025 VS Haarlem,House,"€ 475,000 k.k.",80 m²,4 rooms,,,,Buy
Funda,haarlem,2021 JP Haarlem,House,"€ 400,000 k.k.",78 m²,3 rooms,,,,Buy
Funda,haarlem,2014 TM Haarlem,House,"€ 425,000 k.k.",101 m²,4 rooms,,,,Buy
Funda,haarlem,2021 RJ Haarlem,House,"€ 445,000 k.k.",77 m²,3 rooms,,,,Buy
Funda,haarlem,2014 RP Haarlem,House,"€ 395,000 k.k.",64 m²,2 rooms,,,,Buy
Funda,haarlem,2013 WS Haarlem,House,"€ 348,500 k.k.",85 m²,5 rooms,,,,Buy
Funda,haarlem,2031 VS Haarlem,House,"€ 675,000 k.k.",133 m²,5 rooms,,,,Buy
Funda,haarlem,2013 TB Haarlem,House,"€ 275,000 k.k.",50 m²,2 rooms,,,,Buy
Funda,haarlem,2011 KC Haarlem,House,"€ 830,000 v.o.n.",163 m²,6 rooms,,,,Buy
Funda,haarlem,2035 PE Haarlem,House,"€ 585,000 v.o.n.",127 m²,5 rooms,,,,Buy
Funda,haarlem,2035 PE Haarlem,House,"€ 605,000 v.o.n.",127 m²,5 rooms,,,,Buy
Funda,haarlem,2035 PE Haarlem,House,"€ 610,000 v.o.n.",130 m²,5 rooms,,,,Buy
Funda,haarlem,2035 PE Haarlem,House,"€ 650,000 v.o.n.",152 m²,5 rooms,,,,Buy
Funda,haarlem,2013 GE Haarlem,Apartment,"€ 575,000 k.k.",93 m²,3 rooms,,,,Buy
Funda,haarlem,2012 CH Haarlem,Apartment,"€ 835,000 k.k.",133 m²,5 rooms,,,,Buy
Funda,haarlem,2011 TS Haarlem,Apartment,"€ 729,000 k.k.",125 m²,4 rooms,,,,Buy
Funda,haarlem,2021 BE Haarlem,Apartment,"€ 295,000 k.k.",47 m²,2 rooms,,,,Buy
Funda,haarlem,2012 JA Haarlem,Apartment,"€ 525,000 k.k.",80 m²,3 rooms,,,,Buy
Funda,haarlem,2033 ZP Haarlem,Apartment,"€ 585,000 k.k.",167 m²,5 rooms,,,,Buy
Funda,haarlem,2032 EB Haarlem,Apartment,"€ 375,000 k.k.",72 m²,3 rooms,,,,Buy
Funda,haarlem,2036 AK Haarlem,Apartment,"€ 300,000 k.k.",73 m²,4 rooms,,,,Buy
Funda,haarlem,2024 ET Haarlem,Apartment,"€ 375,000 k.k.",62 m²,2 rooms,,,,Buy
Funda,haarlem,2036 SJ Haarlem,Apartment,"€ 300,000 k.k.",68 m²,3 rooms,,,,Buy
Funda,haarlem,2012 HZ Haarlem,Apartment,"€ 485,000 k.k.",106 m²,4 rooms,,,,Buy
Funda,haarlem,2014 JL Haarlem,Apartment,"€ 319,000 k.k.",50 m²,2 rooms,,,,Buy
Funda,haarlem,2012 BC Haarlem,Apartment,"€ 595,000 k.k.",100 m²,4 rooms,,,,Buy
Funda,haarlem,2034 XB Haarlem,Apartment,"€ 250,000 k.k.",62 m²,3 rooms,,,,Buy
Funda,haarlem,2014 GC Haarlem,Apartment,"€ 249,000 k.k.",45 m²,2 rooms,,,,Buy
Funda,haarlem,2034 NC Haarlem,Apartment,"€ 250,000 k.k.",78 m²,4 rooms,,,,Buy
Funda,haarlem,2036 PN Haarlem,Apartment,"€ 350,000 k.k.",93 m²,4 rooms,,,,Buy
Funda,haarlem,2034 NE Haarlem,Apartment,"€ 285,000 k.k.",79 m²,4 rooms,,,,Buy
Funda,haarlem,2024 HL Haarlem,Apartment,"€ 450,000 k.k.",86 m²,3 rooms,,,,Buy
Funda,haarlem,2012 EC Haarlem,Apartment,"€ 650,000 k.k.",125 m²,4 rooms,,,,Buy
Funda,haarlem,2034 NA Haarlem,Apartment,"€ 300,000 k.k.",67 m²,3 rooms,,,,Buy
Funda,haarlem,2012 BW Haarlem,Apartment,"€ 950,000 k.k.",128 m²,3 rooms,,,,Buy
Funda,haarlem,2023 VB Haarlem,Apartment,"€ 575,000 k.k.",103 m²,4 rooms,,,,Buy
Funda,haarlem,2035 BK Haarlem,Apartment,"€ 425,000 k.k.",100 m²,3 rooms,,,,Buy
Funda,haarlem,2034 GJ Haarlem,Apartment,"€ 350,000 k.k.",86 m²,4 rooms,,,,Buy
Funda,haarlem,2012 BW Haarlem,Apartment,"€ 355,000 k.k.",58 m²,2 rooms,,,,Buy
Funda,haarlem,2035 BV Haarlem,Apartment,"€ 335,000 k.k.",100 m²,4 rooms,,,,Buy
Funda,haarlem,2036 SP Haarlem,Apartment,"€ 325,000 k.k.",81 m²,3 rooms,,,,Buy
Funda,haarlem,2025 NA Haarlem,Apartment,"€ 330,000 k.k.",78 m²,3 rooms,,,,Buy
Funda,haarlem,2023 GD Haarlem,Apartment,"€ 675,000 k.k.",172 m²,4 rooms,,,,Buy
Funda,haarlem,2033 ES Haarlem,Apartment,"€ 650,000 k.k.",126 m²,3 rooms,,,,Buy
Funda,haarlem,2024 KG Haarlem,Apartment,"€ 325,000 k.k.",67 m²,4 rooms,,,,Buy
Funda,haarlem,2023 EC Haarlem,Apartment,"€ 795,000 k.k.",136 m²,5 rooms,,,,Buy
Funda,haarlem,2019 AA Haarlem,Apartment,"€ 349,000 k.k.",49 m²,2 rooms,,,,Buy
Funda,haarlem,2036 SG Haarlem,Apartment,"€ 325,000 k.k.",94 m²,4 rooms,,,,Buy
Funda,haarlem,2025 MD Haarlem,Apartment,"€ 325,000 k.k.",80 m²,4 rooms,,,,Buy
Funda,haarlem,2012 EC Haarlem,Apartment,"€ 495,000 k.k.",96 m²,3 rooms,,,,Buy
Funda,haarlem,2024 JR Haarlem,Apartment,"€ 300,000 k.k.",80 m²,3 rooms,,,,Buy
Funda,haarlem,2021 GC Haarlem,Apartment,"€ 1,050,000 k.k.",149 m²,5 rooms,,,,Buy
Funda,haarlem,2012 KN Haarlem,Apartment,"€ 495,000 k.k.",86 m²,3 rooms,,,,Buy
Funda,haarlem,2011 GG Haarlem,Apartment,"€ 450,000 k.k.",80 m²,4 rooms,,,,Buy
Funda,haarlem,2023 XP Haarlem,Apartment,"€ 589,000 k.k.",109 m²,4 rooms,,,,Buy
Funda,haarlem,2024 JL Haarlem,Apartment,"€ 299,500 k.k.",65 m²,3 rooms,,,,Buy
Funda,haarlem,2023 XP Haarlem,Apartment,"€ 575,000 k.k.",107 m²,4 rooms,,,,Buy
Funda,haarlem,2012 NK Haarlem,Apartment,"€ 1,150,000 k.k.",204 m²,7 rooms,,,,Buy
Funda,haarlem,2033 HC Haarlem,Apartment,"€ 325,000 k.k.",69 m²,3 rooms,,,,Buy
Funda,haarlem,2013 AH Haarlem,Apartment,"€ 475,000 k.k.",80 m²,3 rooms,,,,Buy
Funda,haarlem,2013 BL Haarlem,Apartment,"€ 1,000,000 k.k.",197 m²,7 rooms,,,,Buy
Funda,haarlem,2032 LN Haarlem,Apartment,"€ 395,000 k.k.",71 m²,4 rooms,,,,Buy
Funda,haarlem,2011 MX Haarlem,Apartment,"€ 450,000 k.k.",101 m²,4 rooms,,,,Buy
Funda,haarlem,2032 ZE Haarlem,Apartment,"€ 450,000 k.k.",90 m²,3 rooms,,,,Buy
Funda,haarlem,2013 XD Haarlem,Apartment,"€ 295,000 k.k.",39 m²,1 room,,,,Buy
Funda,haarlem,2026 XN Haarlem,Apartment,"€ 345,000 k.k.",100 m²,4 rooms,,,,Buy
Funda,haarlem,2013 VA Haarlem,Apartment,"€ 325,000 k.k.",54 m²,2 rooms,,,,Buy
Funda,haarlem,2025 BA Haarlem,Apartment,"€ 450,000 k.k.",89 m²,4 rooms,,,,Buy
Funda,haarlem,2012 JX Haarlem,Apartment,"€ 285,000 k.k.",41 m²,2 rooms,,,,Buy
Funda,haarlem,2033 BC Haarlem,Apartment,"€ 325,000 k.k.",88 m²,4 rooms,,,,Buy
Funda,haarlem,2014 GC Haarlem,Apartment,"€ 228,000 k.k.",45 m²,2 rooms,,,,Buy
Funda,haarlem,2012 JA Haarlem,Apartment,"€ 675,000 k.k.",129 m²,5 rooms,,,,Buy
Funda,haarlem,2012 BD Haarlem,Apartment,"€ 395,000 k.k.",95 m²,5 rooms,,,,Buy
Funda,haarlem,2021 XM Haarlem,Apartment,"€ 285,000 k.k.",55 m²,3 rooms,,,,Buy
Funda,haarlem,2011 CS Haarlem,Apartment,"€ 350,000 k.k.",55 m²,2 rooms,,,,Buy
Funda,haarlem,2011 AC Haarlem,Apartment,"€ 400,000 k.k.",59 m²,3 rooms,,,,Buy
Funda,haarlem,2037 RR Haarlem,Apartment,"€ 325,000 k.k.",88 m²,2 rooms,,,,Buy
Funda,haarlem,2012 WJ Haarlem,Apartment,"€ 235,000 k.k.",62 m²,2 rooms,,,,Buy
Funda,haarlem,2011 XC Haarlem,Apartment,"€ 400,000 k.k.",67 m²,4 rooms,,,,Buy
Funda,haarlem,2011 WD Haarlem,Apartment,"€ 600,000 k.k.",100 m²,3 rooms,,,,Buy
Funda,haarlem,2026 AX Haarlem,Apartment,"€ 325,000 k.k.",73 m²,3 rooms,,,,Buy
Funda,haarlem,2033 TB Haarlem,Apartment,"€ 350,000 k.k.",83 m²,3 rooms,,,,Buy
Funda,haarlem,2025 AK Haarlem,Apartment,"€ 289,000 k.k.",82 m²,4 rooms,,,,Buy
Funda,haarlem,2024 KG Haarlem,Apartment,"€ 319,000 k.k.",68 m²,2 rooms,,,,Buy
Funda,haarlem,2012 WB Haarlem,Apartment,"€ 280,000 k.k.",93 m²,3 rooms,,,,Buy
Funda,haarlem,2012 ZN Haarlem,Apartment,"€ 495,000 k.k.",105 m²,4 rooms,,,,Buy
Funda,haarlem,2021 EL Haarlem,Apartment,"€ 225,000 k.k.",48 m²,2 rooms,,,,Buy
Funda,haarlem,2011 GT Haarlem,Apartment,"€ 750,000 k.k.",128 m²,4 rooms,,,,Buy
Funda,haarlem,2012 SP Haarlem,Apartment,"€ 485,000 k.k.",112 m²,2 rooms,,,,Buy
Funda,haarlem,2011 TZ Haarlem,Apartment,"€ 700,000 k.k.",146 m²,6 rooms,,,,Buy
Funda,haarlem,2033 JC Haarlem,Apartment,"€ 375,000 k.k.",81 m²,3 rooms,,,,Buy
Funda,haarlem,2024 HW Haarlem,Apartment,"€ 295,000 k.k.",55 m²,3 rooms,,,,Buy
Funda,haarlem,2036 SL Haarlem,Apartment,"€ 295,000 k.k.",69 m²,3 rooms,,,,Buy
Funda,haarlem,2013 GA Haarlem,Apartment,"€ 600,000 k.k.",127 m²,3 rooms,,,,Buy
Funda,haarlem,2013 AD Haarlem,Apartment,"€ 550,000 k.k.",86 m²,3 rooms,,,,Buy
Funda,haarlem,2011 PG Haarlem,Apartment,"€ 425,000 k.k.",77 m²,3 rooms,,,,Buy
Funda,haarlem,2025 AC Haarlem,Apartment,"€ 350,000 k.k.",77 m²,3 rooms,,,,Buy
Funda,haarlem,2024 JD Haarlem,Apartment,"€ 275,000 k.k.",65 m²,3 rooms,,,,Buy
Funda,haarlem,2012 SP Haarlem,Apartment,"€ 595,000 k.k.",124 m²,4 rooms,,,,Buy
Funda,haarlem,2015 KJ Haarlem,Apartment,"€ 885,000 k.k.",167 m²,7 rooms,,,,Buy
Funda,haarlem,2011 VS Haarlem,Apartment,"€ 600,000 k.k.",88 m²,3 rooms,,,,Buy
Funda,haarlem,2031 VW Haarlem,Apartment,"€ 650,000 k.k.",104 m²,3 rooms,,,,Buy
Funda,haarlem,2011 MR Haarlem,Apartment,"€ 600,000 k.k.",137 m²,3 rooms,,,,Buy
Funda,haarlem,2031 VW Haarlem,Apartment,"€ 850,000 k.k.",149 m²,3 rooms,,,,Buy
Funda,haarlem,2012 KG Haarlem,Apartment,"€ 550,000 k.k.",107 m²,3 rooms,,,,Buy
Funda,haarlem,2021 VC Haarlem,Apartment,"€ 600,000 k.k.",151 m²,5 rooms,,,,Buy
Funda,haarlem,2024 KJ Haarlem,Apartment,"€ 299,000 k.k.",68 m²,2 rooms,,,,Buy
Funda,haarlem,2014 GA Haarlem,Apartment,"€ 285,000 k.k.",76 m²,3 rooms,,,,Buy
Funda,haarlem,2012 WB Haarlem,Apartment,"€ 325,000 k.k.",88 m²,3 rooms,,,,Buy
Funda,haarlem,2024 JZ Haarlem,Apartment,"€ 299,000 k.k.",70 m²,3 rooms,,,,Buy
Funda,haarlem,2032 GD Haarlem,Apartment,"€ 425,000 k.k.",85 m²,5 rooms,,,,Buy
Funda,haarlem,2012 BX Haarlem,Apartment,"€ 375,000 k.k.",60 m²,2 rooms,,,,Buy
Funda,haarlem,2011 LH Haarlem,Apartment,"€ 575,000 k.k.",97 m²,4 rooms,,,,Buy
Funda,haarlem,2014 HV Haarlem,Apartment,"€ 275,000 k.k.",44 m²,2 rooms,,,,Buy
Funda,haarlem,2011 MC Haarlem,Apartment,"€ 245,000 k.k.",40 m²,1 room,,,,Buy
Funda,haarlem,2024 DD Haarlem,Apartment,"€ 495,000 k.k.",89 m²,2 rooms,,,,Buy
Funda,haarlem,2021 CB Haarlem,Apartment,"€ 425,000 k.k.",75 m²,2 rooms,,,,Buy
Funda,haarlem,2032 LH Haarlem,Apartment,"€ 300,000 k.k.",76 m²,4 rooms,,,,Buy
Funda,haarlem,2031 VW Haarlem,Apartment,"€ 750,000 k.k.",134 m²,3 rooms,,,,Buy
Funda,haarlem,2012 JA Haarlem,Apartment,"€ 380,000 k.k.",70 m²,2 rooms,,,,Buy
Funda,haarlem,2024 CH Haarlem,Apartment,"€ 325,000 k.k.",68 m²,3 rooms,,,,Buy
Funda,haarlem,2021 BE Haarlem,Apartment,"€ 265,000 k.k.",44 m²,2 rooms,,,,Buy
Funda,haarlem,2012 BX Haarlem,Apartment,"€ 535,000 k.k.",93 m²,3 rooms,,,,Buy
Funda,haarlem,2011 VX Haarlem,Apartment,"€ 550,000 k.k.",93 m²,2 rooms,,,,Buy
Funda,haarlem,2022 RE Haarlem,Apartment,"€ 250,000 k.k.",43 m²,2 rooms,,,,Buy
Funda,haarlem,2033 CN Haarlem,Apartment,"€ 325,000 k.k.",71 m²,3 rooms,,,,Buy
Funda,haarlem,2032 LV Haarlem,Apartment,"€ 285,000 k.k.",55 m²,3 rooms,,,,Buy
Funda,haarlem,2011 MC Haarlem,Apartment,"€ 515,000 k.k.",104 m²,4 rooms,,,,Buy
Funda,haarlem,2012 WC Haarlem,Apartment,"€ 325,000 k.k.",94 m²,3 rooms,,,,Buy
Funda,haarlem,2025 RE Haarlem,Apartment,"€ 295,000 k.k.",66 m²,3 rooms,,,,Buy
Funda,haarlem,2013 TK Haarlem,Apartment,"€ 300,000 k.k.",55 m²,2 rooms,,,,Buy
Funda,haarlem,2011 RH Haarlem,Apartment,"€ 400,000 k.k.",50 m²,2 rooms,,,,Buy
Funda,haarlem,2012 XH Haarlem,Apartment,"€ 320,000 k.k.",103 m²,3 rooms,,,,Buy
Funda,haarlem,2011 WT Haarlem,Apartment,"€ 625,000 k.k.",75 m²,3 rooms,,,,Buy
Funda,haarlem,2026 AX Haarlem,Apartment,"€ 325,000 k.k.",68 m²,3 rooms,,,,Buy
Funda,haarlem,2012 XE Haarlem,Apartment,"€ 350,000 k.k.",65 m²,3 rooms,,,,Buy
Funda,haarlem,2033 EG Haarlem,Apartment,"€ 425,000 k.k.",104 m²,5 rooms,,,,Buy
Funda,haarlem,2033 EG Haarlem,Apartment,"€ 550,000 k.k.",106 m²,3 rooms,,,,Buy
Funda,haarlem,2011 AC Haarlem,Apartment,"€ 375,000 k.k.",90 m²,4 rooms,,,,Buy
Funda,haarlem,2013 XR Haarlem,Apartment,"€ 400,000 k.k.",91 m²,4 rooms,,,,Buy
Funda,haarlem,2011 HX Haarlem,Apartment,"€ 850,000 k.k.",161 m²,7 rooms,,,,Buy
Funda,haarlem,2012 WJ Haarlem,Apartment,"€ 285,000 k.k.",94 m²,3 rooms,,,,Buy
Funda,haarlem,2035 VA Haarlem,Apartment,"€ 730,000 v.o.n.",202 m²,3 rooms,,,,Buy
Funda,haarlem,2032 WK Haarlem,Apartment,"€ 425,000 k.k.",77 m²,3 rooms,,,,Buy
Funda,haarlem,2023 XC Haarlem,Apartment,"€ 398,000 k.k.",112 m²,5 rooms,,,,Buy
Funda,haarlem,2013 XC Haarlem,Apartment,"€ 475,000 k.k.",86 m²,3 rooms,,,,Buy
Funda,haarlem,2021 DG Haarlem,Apartment,"€ 475,000 k.k.",77 m²,3 rooms,,,,Buy
Funda,haarlem,2012 KD Haarlem,Apartment,"€ 450,000 k.k.",81 m²,3 rooms,,,,Buy
Funda,haarlem,2035 EX Haarlem,Apartment,"€ 300,000 k.k.",60 m²,2 rooms,,,,Buy
Funda,haarlem,2012 DH Haarlem,Apartment,"€ 475,000 k.k.",82 m²,3 rooms,,,,Buy
Funda,haarlem,2012 EB Haarlem,Apartment,"€ 559,000 k.k.",108 m²,6 rooms,,,,Buy
Funda,haarlem,2034 ND Haarlem,Apartment,"€ 300,000 k.k.",79 m²,3 rooms,,,,Buy
Funda,haarlem,2033 WS Haarlem,Apartment,"€ 400,000 k.k.",80 m²,3 rooms,,,,Buy
Funda,haarlem,2036 RJ Haarlem,Apartment,"€ 295,000 k.k.",70 m²,3 rooms,,,,Buy
Funda,haarlem,2014 GC Haarlem,Apartment,"€ 235,000 k.k.",45 m²,2 rooms,,,,Buy
Funda,haarlem,2032 LD Haarlem,Apartment,"€ 375,000 k.k.",74 m²,3 rooms,,,,Buy
Funda,haarlem,2036 PD Haarlem,Apartment,"€ 250,000 k.k.",61 m²,2 rooms,,,,Buy
Funda,haarlem,2036 RK Haarlem,Apartment,"€ 275,000 k.k.",61 m²,2 rooms,,,,Buy
Funda,haarlem,2025 LE Haarlem,Apartment,"€ 239,000 k.k.",50 m²,2 rooms,,,,Buy
Funda,haarlem,2032 KM Haarlem,Apartment,"€ 425,000 k.k.",86 m²,4 rooms,,,,Buy
Funda,haarlem,2022 EA Haarlem,Apartment,"€ 250,000 k.k.",53 m²,2 rooms,,,,Buy
Funda,haarlem,2025 LS Haarlem,Apartment,"€ 260,000 k.k.",59 m²,2 rooms,,,,Buy
Funda,haarlem,2034 HA Haarlem,Apartment,"€ 325,000 k.k.",92 m²,5 rooms,,,,Buy
Funda,haarlem,2013 PE Haarlem,Apartment,"€ 539,000 k.k.",106 m²,6 rooms,,,,Buy
Funda,haarlem,2034 NE Haarlem,Apartment,"€ 265,000 k.k.",80 m²,3 rooms,,,,Buy
Funda,haarlem,2034 LJ Haarlem,Apartment,"€ 300,000 k.k.",82 m²,3 rooms,,,,Buy
Funda,haarlem,2035 EW Haarlem,Apartment,"€ 350,000 k.k.",72 m²,2 rooms,,,,Buy
Funda,haarlem,2021 HZ Haarlem,Apartment,"€ 500,000 k.k.",106 m²,5 rooms,,,,Buy
Funda,haarlem,2021 HZ Haarlem,Apartment,"€ 450,000 k.k.",97 m²,3 rooms,,,,Buy
Funda,haarlem,2014 GC Haarlem,Apartment,"€ 225,000 k.k.",47 m²,2 rooms,,,,Buy
Funda,haarlem,2024 BJ Haarlem,Apartment,"€ 375,000 k.k.",88 m²,3 rooms,,,,Buy
Funda,haarlem,2036 SL Haarlem,Apartment,"€ 275,000 k.k.",68 m²,3 rooms,,,,Buy
Funda,haarlem,2035 BG Haarlem,Apartment,"€ 250,000 k.k.",60 m²,2 rooms,,,,Buy
Funda,haarlem,2035 AP Haarlem,Apartment,"€ 250,000 k.k.",59 m²,2 rooms,,,,Buy
Funda,haarlem,2011 CL Haarlem,Apartment,"€ 525,000 k.k.",75 m²,3 rooms,,,,Buy
Funda,haarlem,2034 LK Haarlem,Apartment,"€ 295,000 k.k.",85 m²,3 rooms,,,,Buy
Funda,haarlem,2026 XN Haarlem,Apartment,"€ 375,000 k.k.",101 m²,4 rooms,,,,Buy
Funda,haarlem,2036 PP Haarlem,Apartment,"€ 250,000 k.k.",60 m²,2 rooms,,,,Buy
Funda,haarlem,2025 AC Haarlem,Apartment,"€ 395,000 k.k.",78 m²,4 rooms,,,,Buy
Funda,haarlem,2022 EA Haarlem,Apartment,"€ 325,000 k.k.",81 m²,3 rooms,,,,Buy
Funda,haarlem,2023 XP Haarlem,Apartment,"€ 729,000 k.k.",126 m²,5 rooms,,,,Buy
Funda,haarlem,2032 KA Haarlem,Apartment,"€ 395,000 k.k.",86 m²,4 rooms,,,,Buy
Funda,haarlem,2013 AS Haarlem,Apartment,"€ 425,000 k.k.",77 m²,2 rooms,,,,Buy
Funda,haarlem,2012 WG Haarlem,Apartment,"€ 195,000 k.k.",64 m²,2 rooms,,,,Buy
Funda,haarlem,2032 KB Haarlem,Apartment,"€ 400,000 k.k.",72 m²,3 rooms,,,,Buy
Funda,haarlem,2035 EW Haarlem,Apartment,"€ 525,000 k.k.",95 m²,2 rooms,,,,Buy
Funda,haarlem,2025 DZ Haarlem,Apartment,"€ 400,000 k.k.",85 m²,3 rooms,,,,Buy
Funda,haarlem,2025 MD Haarlem,Apartment,"€ 325,000 k.k.",79 m²,4 rooms,,,,Buy
Funda,haarlem,2012 WH Haarlem,Apartment,"€ 385,000 k.k.",93 m²,3 rooms,,,,Buy
Funda,haarlem,2036 LJ Haarlem,Apartment,"€ 225,000 k.k.",56 m²,2 rooms,,,,Buy
Funda,haarlem,2012 WC Haarlem,Apartment,"€ 319,500 k.k.",94 m²,3 rooms,,,,Buy
Funda,haarlem,2015 CD Haarlem,Apartment,"€ 280,000 k.k.",60 m²,2 rooms,,,,Buy
Funda,haarlem,2026 XE Haarlem,Apartment,"€ 365,000 k.k.",115 m²,6 rooms,,,,Buy
Funda,haarlem,2013 GA Haarlem,Apartment,"€ 275,000 k.k.",37 m²,2 rooms,,,,Buy
Funda,haarlem,2023 XL Haarlem,Apartment,"€ 649,000 k.k.",132 m²,5 rooms,,,,Buy
Funda,haarlem,2024 DB Haarlem,Apartment,"€ 350,000 k.k.",94 m²,3 rooms,,,,Buy
