source,postType,city,location,title,price,surface,rooms,furnished,url,scrape_date,post_code
Pararius,Rent,amsterdam,1071 PS Amsterdam (Museumkwartier),Flat Nicolaas Maesstraat 75 B,"€2,950 per month",80 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/2f17a5c3/nicolaas-maesstraat,2024-12-07,1071 PS
Pararius,Rent,amsterdam,1078 VV Amsterdam (Scheldebuurt),Flat Dintelstraat 76,"€2,750 per month",75 m²,3 rooms,,https://www.pararius.nl/apartment-for-rent/amsterdam/8cc220ee/dintelstraat,2024-12-07,1078 VV
Pararius,Rent,amsterdam,1055 TH Amsterdam (Erasmuspark),Flat Elegaststraat,"€2,100 per month",55 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/4b88a9ab/elegaststraat,2024-12-07,1055 TH
Pararius,Rent,amsterdam,1012 NB Amsterdam (Burgwallen-Nieuwe Zijde),Flat Nieuwezijds Armsteeg,"€3,000 per month",90 m²,3 rooms,Upholstered or furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/981265a4/nieuwezijds-armsteeg,2024-12-07,1012 NB
Pararius,Rent,amsterdam,1095 MX Amsterdam (Zeeburgereiland/Bovendiep),Flat Nida Senffstraat,"€2,450 per month",68 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/cf5eca45/nida-senffstraat,2024-12-07,1095 MX
Pararius,Rent,amsterdam,1028 BT Amsterdam (Waterland),House Durgerdammergouw,"€3,250 per month",140 m²,2 rooms,Furnished,https://www.pararius.nl/house-for-rent/amsterdam/e4c2677a/durgerdammergouw,2024-12-07,1028 BT
Pararius,Rent,amsterdam,1079 TC Amsterdam (Rijnbuurt),Flat Eemsstraat,"€2,795 per month",77 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/c150b0c7/eemsstraat,2024-12-07,1079 TC
Pararius,Rent,amsterdam,1018 AM Amsterdam (Oostelijke Eilanden/Kadijken),Flat Cruquiuskade 151,"€2,950 per month",107 m²,3 rooms,Upholstered or furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/d8d2c1a5/cruquiuskade,2024-12-07,1018 AM
Pararius,Rent,amsterdam,1092 EA Amsterdam (Oosterparkbuurt),Flat Derde Oosterparkstraat,"€3,250 per month",104 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/3b7828b0/derde-oosterparkstraat,2024-12-07,1092 EA
Pararius,Rent,amsterdam,1015 DG Amsterdam (Grachtengordel-West),Flat Leliegracht,"€2,750 per month",70 m²,2 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/ecfe75a3/leliegracht,2024-12-07,1015 DG
Pararius,Rent,amsterdam,1061 DW Amsterdam (De Kolenkit),House Akbarstraat,"€2,600 per month",137 m²,3 rooms,Furnished,https://www.pararius.nl/house-for-rent/amsterdam/684a4afd/akbarstraat,2024-12-07,1061 DW
Pararius,Rent,amsterdam,1062 DK Amsterdam (Overtoomse Veld),Flat Johan Jongkindstraat,"€2,350 per month",86 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/2d6e71a4/johan-jongkindstraat,2024-12-07,1062 DK
Pararius,Rent,amsterdam,1056 DA Amsterdam (Van Galenbuurt),Flat Hoofdweg,"€2,650 per month",73 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/3a8f9c1d/hoofdweg,2024-12-07,1056 DA
Pararius,Rent,amsterdam,1017 AC Amsterdam (Grachtengordel-Zuid),Flat Amstel,"€3,250 per month",144 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/5591a1a8/amstel,2024-12-07,1017 AC
Pararius,Rent,amsterdam,1053 XR Amsterdam (Da Costabuurt),Flat Potgieterstraat,"€3,250 per month",75 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/ce2cbd36/potgieterstraat,2024-12-07,1053 XR
Pararius,Rent,amsterdam,1053 XR Amsterdam (Da Costabuurt),Flat Potgieterstraat,"€2,500 per month",50 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/5642a785/potgieterstraat,2024-12-07,1053 XR
Pararius,Rent,amsterdam,1095 AW Amsterdam (Indische Buurt-Oost),Flat Molukkenstraat 59 3,"€2,850 per month",96 m²,4 rooms,Upholstered or furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/66950b2f/molukkenstraat,2024-12-07,1095 AW
Pararius,Rent,amsterdam,1077 RK Amsterdam (Apollobuurt),Flat Titiaanstraat,"€6,000 per month",171 m²,6 rooms,,https://www.pararius.nl/apartment-for-rent/amsterdam/517d9de6/titiaanstraat,2024-12-07,1077 RK
Pararius,Rent,amsterdam,1078 LE Amsterdam (Scheldebuurt),Flat Geleenstraat,"€2,350 per month",82 m²,3 rooms,,https://www.pararius.nl/apartment-for-rent/amsterdam/3f9c566a/geleenstraat,2024-12-07,1078 LE
Pararius,Rent,amsterdam,1016 HM Amsterdam (Grachtengordel-West),Flat Prinsengracht,"€3,150 per month",135 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/232b304d/prinsengracht,2024-12-07,1016 HM
Pararius,Rent,amsterdam,1016 KL Amsterdam (Jordaan),Flat Bloemgracht 133 3,"€4,500 per month",135 m²,4 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/5ecd65ce/bloemgracht,2024-12-07,1016 KL
Pararius,Rent,amsterdam,1033 RD Amsterdam (Noordelijke IJ-oevers-West),Flat ms. van Riemsdijkweg,"€2,955 per month",88 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/82c13240/ms-van-riemsdijkweg,2024-12-07,1033 RD
Pararius,Rent,amsterdam,1053 BL Amsterdam (Bellamybuurt),Flat Bellamystraat,"€2,275 per month",50 m²,2 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/bee20be3/bellamystraat,2024-12-07,1053 BL
Pararius,Rent,amsterdam,1016 DJ Amsterdam (Grachtengordel-West),Flat Westermarkt,"€2,750 per month",67 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/d3175de2/westermarkt,2024-12-07,1016 DJ
Pararius,Rent,amsterdam,1016 EK Amsterdam (Grachtengordel-West),Flat Keizersgracht,"€4,950 per month",145 m²,8 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/4f377de5/keizersgracht,2024-12-07,1016 EK
Pararius,Rent,amsterdam,1054 TT Amsterdam (Overtoomse Sluis),Flat Rhijnvis Feithstraat,"€3,500 per month",100 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/83cd0e5e/rhijnvis-feithstraat,2024-12-07,1054 TT
Pararius,Rent,amsterdam,1069 EK Amsterdam (De Punt),Room Dijkgraafplein,€850 per month,10 m²,2 rooms,Furnished,https://www.pararius.nl/room-for-rent/amsterdam/91015161/dijkgraafplein,2024-12-07,1069 EK
Pararius,Rent,amsterdam,1071 NB Amsterdam (Museumkwartier),Flat Johannes Verhulststraat,"€4,750 per month",140 m²,5 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/aec81805/johannes-verhulststraat,2024-12-07,1071 NB
Pararius,Rent,amsterdam,1096 HR Amsterdam (Omval/Overamstel),Flat Omval,"€2,450 per month",85 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/ea2c5bc9/omval,2024-12-07,1096 HR
Pararius,Rent,amsterdam,1033 DC Amsterdam (Tuindorp Oostzaan),House Scheepsbouwweg,"€2,850 per month",86 m²,4 rooms,Furnished,https://www.pararius.nl/house-for-rent/amsterdam/84ecff81/scheepsbouwweg,2024-12-07,1033 DC
Pararius,Rent,amsterdam,1054 JZ Amsterdam (Overtoomse Sluis),Flat Overtoom,"€3,250 per month",93 m²,3 rooms,,https://www.pararius.nl/apartment-for-rent/amsterdam/2a5f7312/overtoom,2024-12-07,1054 JZ
Pararius,Rent,amsterdam,1091 TJ Amsterdam (Weesperzijde),Flat Marcusstraat,"€3,800 per month",107 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/c6f7ef3d/marcusstraat,2024-12-07,1091 TJ
Pararius,Rent,amsterdam,1062 GA Amsterdam (Westlandgracht),Flat Maassluisstraat,"€2,400 per month",75 m²,3 rooms,Shell,https://www.pararius.nl/apartment-for-rent/amsterdam/f628d650/maassluisstraat,2024-12-07,1062 GA
Pararius,Rent,amsterdam,1012 KR Amsterdam (Burgwallen-Nieuwe Zijde),Flat Rokin 18 C,"€2,150 per month",55 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/a6a39925/rokin,2024-12-07,1012 KR
Pararius,Rent,amsterdam,1058 GS Amsterdam (Westindische Buurt),Flat Surinameplein,"€3,750 per month",110 m²,4 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/b686b28d/surinameplein,2024-12-07,1058 GS
Pararius,Rent,amsterdam,1095 MD Amsterdam (Zeeburgereiland/Bovendiep),Flat Faas Wilkesstraat,"€2,500 per month",110 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/bdd5dbe1/faas-wilkesstraat,2024-12-07,1095 MD
Pararius,Rent,amsterdam,1012 GT Amsterdam (Burgwallen-Oude Zijde),Flat Lange Niezel,"€2,650 per month",72 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/484b49d4/lange-niezel,2024-12-07,1012 GT
Pararius,Rent,amsterdam,1057 PZ Amsterdam (Hoofdweg e.o.),Flat Van Spilbergenstraat,"€2,150 per month",62 m²,2 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/c7930e2f/van-spilbergenstraat,2024-12-07,1057 PZ
Pararius,Rent,amsterdam,1074 EM Amsterdam (Nieuwe Pijp),Flat Kuipersstraat,"€2,100 per month",67 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/4ebbd6bb/kuipersstraat,2024-12-07,1074 EM
Pararius,Rent,amsterdam,1052 SJ Amsterdam (Da Costabuurt),Flat Da Costakade,"€2,500 per month",70 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/c2886d8d/da-costakade,2024-12-07,1052 SJ
Pararius,Rent,amsterdam,1087 NE Amsterdam (IJburg-Zuid),Flat Emmy Andriessestraat 454,"€2,018 per month",126 m²,4 rooms,Shell,https://www.pararius.nl/apartment-for-rent/amsterdam/3d5917ed/emmy-andriessestraat,2024-12-07,1087 NE
Pararius,Rent,amsterdam,1031 KA Amsterdam (Noordelijke IJ-oevers-West),Flat Bundlaan,"€2,700 per month",105 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/69befd76/bundlaan,2024-12-07,1031 KA
Pararius,Rent,amsterdam,1103 GZ Amsterdam (Bijlmermuseum),Flat Grubbehoeve,"€3,000 per month",95 m²,5 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/8a9a35d1/grubbehoeve,2024-12-07,1103 GZ
Pararius,Rent,amsterdam,1057 JN Amsterdam (Chassébuurt),Flat Kortenaerstraat 16 A,"€3,100 per month",94 m²,4 rooms,,https://www.pararius.nl/apartment-for-rent/amsterdam/5f890235/kortenaerstraat,2024-12-07,1057 JN
Pararius,Rent,amsterdam,1015 CN Amsterdam (Grachtengordel-West),Flat Keizersgracht,"€3,400 per month",130 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/ff86d4cb/keizersgracht,2024-12-07,1015 CN
Pararius,Rent,amsterdam,1058 GA Amsterdam (Westlandgracht),Flat Saskia van Uijlenburgkade,"€2,900 per month",90 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/b08b78e4/saskia-van-uijlenburgkade,2024-12-07,1058 GA
Pararius,Rent,amsterdam,1036 KR Amsterdam (Tuindorp Oostzaan),House Annabellaweg,"€3,475 per month",165 m²,6 rooms,Furnished,https://www.pararius.nl/house-for-rent/amsterdam/ecd93792/annabellaweg,2024-12-07,1036 KR
Pararius,Rent,amsterdam,1072 JB Amsterdam (Nieuwe Pijp),Flat Cornelis Trooststraat,"€2,650 per month",54 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/2c3b7e67/cornelis-trooststraat,2024-12-07,1072 JB
Pararius,Rent,amsterdam,1012 BP Amsterdam (Burgwallen-Oude Zijde),Flat Monnikenstraat,"€2,750 per month",74 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/8359c9b7/monnikenstraat,2024-12-07,1012 BP
Pararius,Rent,amsterdam,1077 HJ Amsterdam (Apollobuurt),Flat Brahmsstraat,"€3,500 per month",128 m²,4 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/88a8c114/brahmsstraat,2024-12-07,1077 HJ
Pararius,Rent,amsterdam,1077 GD Amsterdam (Apollobuurt),Flat Bachstraat 1 H,"€6,000 per month",180 m²,6 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/78e78aac/bachstraat,2024-12-07,1077 GD
Pararius,Rent,amsterdam,1091 CL Amsterdam (Weesperzijde),Flat Blasiusstraat,"€2,850 per month",94 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/9af5963b/blasiusstraat,2024-12-07,1091 CL
Pararius,Rent,amsterdam,1071 CE Amsterdam (Museumkwartier),Flat Pieter Cornelisz. Hooftstraat 136 2,"€3,300 per month",75 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/baf74cba/pieter-cornelisz-hooftstraat,2024-12-07,1071 CE
Pararius,Rent,amsterdam,1073 XR Amsterdam (Oude Pijp),Flat Tweede Jacob van Campenstraat,"€3,950 per month",165 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/85d189d0/tweede-jacob-van-campenstraat,2024-12-07,1073 XR
Pararius,Rent,amsterdam,1017 TE Amsterdam (De Weteringschans),Flat Fokke Simonszstraat,"€3,725 per month",75 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/94380351/fokke-simonszstraat,2024-12-07,1017 TE
Pararius,Rent,amsterdam,1018 CE Amsterdam (Weesperbuurt/Plantage),Flat Alexanderstraat,"€2,500 per month",52 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/ef17a135/alexanderstraat,2024-12-07,1018 CE
Pararius,Rent,amsterdam,1017 TE Amsterdam (De Weteringschans),Flat Fokke Simonszstraat,"€3,875 per month",90 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/c3faec1d/fokke-simonszstraat,2024-12-07,1017 TE
Pararius,Rent,amsterdam,1066 MR Amsterdam (Sloten/Nieuw-Sloten),Flat Laan van Vlaanderen,"€2,250 per month",85 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/b856a555/laan-van-vlaanderen,2024-12-07,1066 MR
Pararius,Rent,amsterdam,1018 KZ Amsterdam (Oostelijke Eilanden/Kadijken),Flat Willem Parelstraat,"€2,850 per month",85 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/fe3207ab/willem-parelstraat,2024-12-07,1018 KZ
Pararius,Rent,amsterdam,1011 GR Amsterdam (Nieuwmarkt/Lastage),Flat Krom Boomssloot,"€2,950 per month",120 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/8ee9b222/krom-boomssloot,2024-12-07,1011 GR
Pararius,Rent,amsterdam,1019 KJ Amsterdam (Oostelijk Havengebied),Flat Borneolaan 240,"€2,500 per month",77 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/41390c29/borneolaan,2024-12-07,1019 KJ
Pararius,Rent,amsterdam,1076 AT Amsterdam (Prinses Irenebuurt e.o.),Flat Parnassusweg,"€2,450 per month",100 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/b894de98/parnassusweg,2024-12-07,1076 AT
Pararius,Rent,amsterdam,1053 CE Amsterdam (Bellamybuurt),Flat Ten Katestraat 8 H,"€2,950 per month",80 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/cbd24cf3/ten-katestraat,2024-12-07,1053 CE
Pararius,Rent,amsterdam,1053 ZT Amsterdam (Van Lennepbuurt),Flat Da Costastraat,"€3,000 per month",72 m²,4 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/54e62d56/da-costastraat,2024-12-07,1053 ZT
Pararius,Rent,amsterdam,1033 RD Amsterdam (Noordelijke IJ-oevers-West),Flat ms. van Riemsdijkweg 80,"€1,800 per month",68 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/4f51b1df/ms-van-riemsdijkweg,2024-12-07,1033 RD
Pararius,Rent,amsterdam,1013 AW Amsterdam (Houthavens),Flat Silodam,"€2,450 per month",95 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/0826880f/silodam,2024-12-07,1013 AW
Pararius,Rent,amsterdam,1095 AD Amsterdam (Indische Buurt-Oost),Flat Zeeburgerdijk,"€2,500 per month",113 m²,3 rooms,,https://www.pararius.nl/apartment-for-rent/amsterdam/f901b1ef/zeeburgerdijk,2024-12-07,1095 AD
Pararius,Rent,amsterdam,1071 GK Amsterdam (Museumkwartier),Flat Van Eeghenstraat,"€4,750 per month",110 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/5c8fb2a8/van-eeghenstraat,2024-12-07,1071 GK
Pararius,Rent,amsterdam,1093 EE Amsterdam (Dapperbuurt),Flat Linnaeusstraat 25 1,"€2,250 per month",80 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/dc9e5b9b/linnaeusstraat,2024-12-07,1093 EE
Pararius,Rent,amsterdam,1077 LS Amsterdam (Apollobuurt),Flat Albrecht Dürerstraat,"€2,950 per month",130 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/7eabfd4d/albrecht-duererstraat,2024-12-07,1077 LS
Pararius,Rent,amsterdam,1058 BD Amsterdam (Westindische Buurt),House Hoofdweg 54,"€6,500 per month",227 m²,8 rooms,Upholstered,https://www.pararius.nl/house-for-rent/amsterdam/bfe8d91d/hoofdweg,2024-12-07,1058 BD
Pararius,Rent,amsterdam,1011 GS Amsterdam (Nieuwmarkt/Lastage),Flat Krom Boomssloot 53 A,"€3,850 per month",148 m²,5 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/7f7e887a/krom-boomssloot,2024-12-07,1011 GS
Pararius,Rent,amsterdam,1054 KV Amsterdam (Overtoomse Sluis),Flat Reyer Anslostraat 18 huis,"€3,500 per month",125 m²,4 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/89b48cb2/reyer-anslostraat,2024-12-07,1054 KV
Pararius,Rent,amsterdam,1053 TW Amsterdam (Bellamybuurt),Flat Elisabeth Wolffstraat,"€2,450 per month",57 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/cd057f46/elisabeth-wolffstraat,2024-12-07,1053 TW
Pararius,Rent,amsterdam,1079 SK Amsterdam (Rijnbuurt),Flat President Kennedyplantsoen,"€3,250 per month",142 m²,4 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/e1f0b2b3/president-kennedyplantsoen,2024-12-07,1079 SK
Pararius,Rent,amsterdam,1013 TN Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),Flat Knollendamstraat 4 3,"€3,000 per month",104 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/48e18b29/knollendamstraat,2024-12-07,1013 TN
Pararius,Rent,amsterdam,1076 CC Amsterdam (Stadionbuurt),Flat Wodanstraat 4 1,"€2,400 per month",72 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/deb685a0/wodanstraat,2024-12-07,1076 CC
Pararius,Rent,amsterdam,1053 CE Amsterdam (Bellamybuurt),Flat Ten Katestraat 8 E,"€3,300 per month",103 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/00b49f95/ten-katestraat,2024-12-07,1053 CE
Pararius,Rent,amsterdam,1013 TN Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),Flat Knollendamstraat,"€2,500 per month",75 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/0ad4ad45/knollendamstraat,2024-12-07,1013 TN
Pararius,Rent,amsterdam,1053 XE Amsterdam (Van Lennepbuurt),Flat Da Costakade,"€2,500 per month",73 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/a57f4a6a/da-costakade,2024-12-07,1053 XE
Pararius,Rent,amsterdam,1068 ZZ Amsterdam (Osdorp-Oost),Flat Meer en Vaart,"€2,300 per month",91 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/6adea654/meer-en-vaart,2024-12-07,1068 ZZ
Pararius,Rent,amsterdam,1071 BZ Amsterdam (Museumkwartier),Flat Pieter Cornelisz. Hooftstraat 38 C,"€2,950 per month",72 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/2cef3eb4/pieter-cornelisz-hooftstraat,2024-12-07,1071 BZ
Pararius,Rent,amsterdam,1017 DN Amsterdam (Grachtengordel-Zuid),Flat Keizersgracht,"€2,650 per month",57 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/999f8613/keizersgracht,2024-12-07,1017 DN
Pararius,Rent,amsterdam,1066 JT Amsterdam (Sloten/Nieuw-Sloten),House Grimbergenstraat,"€1,975 per month",110 m²,3 rooms,Furnished,https://www.pararius.nl/house-for-rent/amsterdam/bacf0d7e/grimbergenstraat,2024-12-07,1066 JT
Pararius,Rent,amsterdam,1017 DL Amsterdam (Grachtengordel-Zuid),Flat Keizersgracht,"€5,900 per month",135 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/6287e50a/keizersgracht,2024-12-07,1017 DL
Pararius,Rent,amsterdam,1075 ED Amsterdam (Willemspark),Flat Koninginneweg,"€3,600 per month",90 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/ed20efb7/koninginneweg,2024-12-07,1075 ED
Pararius,Rent,amsterdam,1015 VJ Amsterdam (Jordaan),Flat Marnixstraat,"€2,350 per month",65 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/22096d38/marnixstraat,2024-12-07,1015 VJ
Pararius,Rent,amsterdam,1015 GK Amsterdam (Jordaan),Flat Brouwersgracht 813,"€3,950 per month",125 m²,3 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/18fe0e1e/brouwersgracht,2024-12-07,1015 GK
Pararius,Rent,amsterdam,1019 JV Amsterdam (Oostelijk Havengebied),House D.L. Hudigstraat,"€3,250 per month",145 m²,4 rooms,Upholstered,https://www.pararius.nl/house-for-rent/amsterdam/7c638958/d-l-hudigstraat,2024-12-07,1019 JV
Pararius,Rent,amsterdam,1054 DN Amsterdam (Helmersbuurt),Flat Eerste Helmersstraat 127 H,"€7,000 per month",230 m²,8 rooms,,https://www.pararius.nl/apartment-for-rent/amsterdam/a8f64d60/eerste-helmersstraat,2024-12-07,1054 DN
Pararius,Rent,amsterdam,1057 RV Amsterdam (Hoofdweg e.o.),Flat Magalhaensstraat,"€2,650 per month",69 m²,3 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/2bfc02d5/magalhaensstraat,2024-12-07,1057 RV
Pararius,Rent,amsterdam,1071 DH Amsterdam (Museumkwartier),Flat Honthorststraat,"€4,500 per month",130 m²,4 rooms,Upholstered,https://www.pararius.nl/apartment-for-rent/amsterdam/d15af610/honthorststraat,2024-12-07,1071 DH
Pararius,Rent,amsterdam,1075 RN Amsterdam (Schinkelbuurt),Flat Vaartstraat,"€2,750 per month",62 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/8f1bb5bb/vaartstraat,2024-12-07,1075 RN
Pararius,Rent,amsterdam,1054 TL Amsterdam (Overtoomse Sluis),Flat J.J. Cremerplein,"€2,350 per month",65 m²,2 rooms,Furnished,https://www.pararius.nl/apartment-for-rent/amsterdam/2e22548d/j-j-cremerplein,2024-12-07,1054 TL
