url,title,post_type,postcode,wijk,wijk_code,buurt,buurt_code,price,rooms,surface,furnished
https://www.pararius.nl/appartement-te-koop/amsterdam/9b3b0521/kolfschotenstraat,Appartement Kolfschotenstraat 76,Buy,1104 PB,K-buurt,WK0363TH,Kortvoort,BU0363TH02,350000,4,90,
https://www.pararius.nl/apartment-for-rent/amsterdam/cace35ba/mosplein,Flat Mosplein 6 B,Rent,1031 AA,Volewijck,WK0363NK,Bloemenbuurt-Zuid,BU0363NK02,2100,4,86,
https://www.pararius.nl/apartment-for-rent/amsterdam/cace35ba/mosplein,Flat Mosplein 6 B,Rent,1031 AA,Volewijck,WK0363NK,Van der Pekbuurt,BU0363NK03,2100,4,86,
https://www.pararius.nl/apartment-for-rent/amsterdam/8d539b10/strandeilandlaan,Flat Strandeilandlaan,Rent,1087 VW,IJburg-Oost,WK0363MK,Centrumeiland,BU0363MK04,2100,4,95,
https://www.pararius.nl/appartement-te-koop/amsterdam/68637648/weidestraat,Appartement Weidestraat 14,Buy,1097 XJ,Betondorp,WK0363MP,Betondorp,BU0363MP03,595000,4,70,
https://www.pararius.nl/appartement-te-koop/amsterdam/99ce422e/ottho-heldringstraat,Appartement Ottho Heldringstraat 35 E,Buy,1066 XT,Slotervaart-Zuid,WK0363FN,Staalmanbuurt,BU0363FN04,499000,4,92,
https://www.pararius.nl/apartment-for-rent/amsterdam/f2156268/van-ollefenstraat,Flat Van Ollefenstraat,Rent,1065 LL,Slotervaart-Zuid,WK0363FN,Louis Crispijnbuurt,BU0363FN01,1600,4,84,
https://www.pararius.nl/apartment-for-rent/amsterdam/fbe5c94b/kanteel,Flat Kanteel 12,Rent,1083 DA,Buitenveldert-Oost,WK0363KR,Buitenveldert-Zuidoost,BU0363KR03,2900,4,131,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/20341af7/langswater,Appartement Langswater 365,Buy,1069 EC,De Punt,WK0363FH,Dijkgraafpleinbuurt,BU0363FH02,295000,4,71,
https://www.pararius.nl/appartement-te-koop/amsterdam/7804d19c/singerstraat,Appartement Singerstraat 23,Buy,1064 WN,Slotervaart-Noord,WK0363FL,Oostoever Sloterplas,BU0363FL01,625000,4,99,
https://www.pararius.nl/huis-te-koop/amsterdam/c8abb62a/burgemeester-kasteleinstraat,Huis Burgemeester Kasteleinstraat 79,Buy,1109 BB,Driemond,WK0363SA,Dorp Driemond,BU0363SA02,550000,4,128,
https://www.pararius.nl/appartement-te-koop/amsterdam/a75c4737/weidestraat,Appartement Weidestraat 17,Buy,1097 XG,Betondorp,WK0363MP,Betondorp,BU0363MP03,550000,4,68,
https://www.pararius.nl/huis-te-koop/amsterdam/d109a391/burgemeester-van-tienhovengracht,Huis Burgemeester Van Tienhovengracht 8,Buy,1064 BA,Slotermeer-Zuidoost,WK0363FE,Louis Couperusbuurt,BU0363FE02,550000,4,72,
https://www.pararius.nl/appartement-te-koop/amsterdam/13288a42/haardstee,Appartement Haardstee 32,Buy,1102 NB,H-buurt,WK0363TD,Hoptille,BU0363TD01,390000,4,91,
https://www.pararius.nl/huis-te-koop/amsterdam/0c10c0bd/oterleekstraat,Huis Oterleekstraat 14,Buy,1023 EE,Tuindorp Nieuwendam,WK0363NN,Tuindorp Nieuwendam-Oost,BU0363NN02,475000,4,63,
https://www.pararius.nl/huis-te-koop/amsterdam/7cfce8a6/zandpad-driemond,Huis Zandpad-Driemond 66,Buy,1109 AH,Driemond,WK0363SA,Dorp Driemond,BU0363SA02,475000,4,96,
https://www.pararius.nl/huis-te-koop/amsterdam/6c552c5d/mijehof,Huis Mijehof 77,Buy,1106 HB,Holendrecht,WK0363TJ,Holendrecht-Oost,BU0363TJ02,475000,4,109,
https://www.pararius.nl/appartement-te-koop/amsterdam/4b4df59f/burgemeester-hogguerstraat,Appartement Burgemeester Hogguerstraat 615,Buy,1064 CX,Slotermeer-Zuidoost,WK0363FE,Noordoever Sloterplas,BU0363FE03,400000,4,81,
https://www.pararius.nl/appartement-te-koop/amsterdam/2d08e55f/sierplein,Appartement Sierplein 69,Buy,1065 LN,Slotervaart-Zuid,WK0363FN,Louis Crispijnbuurt,BU0363FN01,400000,4,80,
https://www.pararius.nl/appartement-te-koop/amsterdam/3358047d/hogevecht,Appartement Hogevecht 225,Buy,1102 HL,H-buurt,WK0363TD,Rechte H-buurt,BU0363TD02,325000,4,92,
https://www.pararius.nl/appartement-te-koop/amsterdam/b968d1b6/wethouder-de-roosplein,Appartement Wethouder De Roosplein 145,Buy,1107 AH,Gein,WK0363TM,Gein 4,BU0363TM04,325000,4,94,
https://www.pararius.nl/appartement-te-koop/amsterdam/d672ef68/hofgeest,Appartement Hofgeest 100,Buy,1102 EE,H-buurt,WK0363TD,Rechte H-buurt,BU0363TD02,325000,4,90,
https://www.pararius.nl/huis-te-koop/amsterdam/e72a26f5/dorpsweg-ransdorp,Huis Dorpsweg Ransdorp 12,Buy,1028 BN,Waterland,WK0363NQ,Ransdorp,BU0363NQ09,1050000,4,134,
https://www.pararius.nl/appartement-te-koop/amsterdam/ad54ebeb/sierplein,Appartement Sierplein 69,Buy,1065 LN,Slotervaart-Zuid,WK0363FN,Louis Crispijnbuurt,BU0363FN01,399000,4,80,
https://www.pararius.nl/appartement-te-koop/amsterdam/7ab43ff1/schelluinenstraat,Appartement Schelluinenstraat 80,Buy,1107 JK,Reigersbos,WK0363TL,Reigersbos 2,BU0363TL02,335000,4,84,
https://www.pararius.nl/appartement-te-koop/amsterdam/b9a4bef8/beysterveld,Appartement Beysterveld 179,Buy,1083 KC,Buitenveldert-Oost,WK0363KR,Buitenveldert-Zuidoost,BU0363KR03,975000,4,194,
https://www.pararius.nl/apartment-for-rent/amsterdam/4359c725/cola-debrotstraat,Flat Cola Debrotstraat,Rent,1087 VJ,IJburg-Oost,WK0363MK,Centrumeiland,BU0363MK04,3000,4,160,Furnished
https://www.pararius.nl/huis-te-koop/amsterdam/9ed61000/achterlaan,Huis Achterlaan 22,Buy,1027 AK,Waterland,WK0363NQ,Zunderdorp,BU0363NQ03,675000,4,123,
https://www.pararius.nl/appartement-te-koop/amsterdam/a0ff47f7/vleutenstraat,Appartement Vleutenstraat 17,Buy,1106 CW,Gein,WK0363TM,Gein 1,BU0363TM01,525000,4,121,
https://www.pararius.nl/appartement-te-koop/amsterdam/e0dcde38/van-abbestraat,Appartement Van Abbestraat 116,Buy,1064 WV,Slotervaart-Noord,WK0363FL,Oostoever Sloterplas,BU0363FL01,525000,4,105,
https://www.pararius.nl/huis-te-koop/amsterdam/8e2f77da/maldenhof,Huis Maldenhof 201,Buy,1106 EG,Holendrecht,WK0363TJ,Holendrecht-Oost,BU0363TJ02,525000,4,111,
https://www.pararius.nl/appartement-te-koop/amsterdam/b3bce39c/grubbehoeve,Appartement Grubbehoeve 51,Buy,1103 GH,Bijlmermuseum,WK0363TG,Bijlmermuseum-Noord,BU0363TG01,365000,4,121,
https://www.pararius.nl/huis-te-koop/amsterdam/c68cceb2/thomas-prinslaan,Huis Thomas Prinslaan 123,Buy,1035 SK,Kadoelen,WK0363ND,Twiske-Oost,BU0363ND01,589000,4,107,
https://www.pararius.nl/apartment-for-rent/amsterdam/06ed856b/burgemeester-hogguerstraat,Flat Burgemeester Hogguerstraat,Rent,1064 CM,Slotermeer-Zuidoost,WK0363FE,Noordoever Sloterplas,BU0363FE03,2250,4,80,Upholstered
https://www.pararius.nl/apartment-for-rent/amsterdam/d718e43b/werkhovenstraat,Flat Werkhovenstraat,Rent,1107 KH,Gein,WK0363TM,Gein 2,BU0363TM02,2000,4,81,Furnished
https://www.pararius.nl/huis-te-koop/amsterdam/16482824/2e-kekerstraat,Huis 2e Kekerstraat 23,Buy,1104 VB,K-buurt,WK0363TH,K-buurt-Zuidwest,BU0363TH04,450000,4,97,
https://www.pararius.nl/appartement-te-koop/amsterdam/df8c1a99/leusdenhof,Appartement Leusdenhof 203,Buy,1108 DH,Nellestein,WK0363TK,L-buurt,BU0363TK01,450000,4,118,
https://www.pararius.nl/huis-te-koop/amsterdam/4abaf6ab/tondenpad,Huis Tondenpad 31,Buy,1107 PM,Reigersbos,WK0363TL,Reigersbos 3,BU0363TL03,450000,4,123,
https://www.pararius.nl/appartement-te-koop/amsterdam/616c68ef/ward-bingleystraat,Appartement Ward Bingleystraat 5 H,Buy,1065 TJ,Slotervaart-Zuid,WK0363FN,Jacques Veltmanbuurt,BU0363FN02,450000,4,71,
https://www.pararius.nl/huis-te-koop/amsterdam/3619a87e/3e-kekerstraat,Huis 3e Kekerstraat 25,Buy,1104 VC,K-buurt,WK0363TH,K-buurt-Zuidwest,BU0363TH04,450000,4,96,
https://www.pararius.nl/huis-te-koop/amsterdam/fdb3017e/groesbeekdreef,Huis Groesbeekdreef 74,Buy,1103 TM,Ganzenhoef e.o.,WK0363TE,G-buurt-West,BU0363TE02,450000,4,103,
https://www.pararius.nl/appartement-te-koop/amsterdam/8498f907/stadhouderskade,Appartement Stadhouderskade 20 G,Buy,1054 ES,Vondelparkbuurt,WK0363EV,Vondelparkbuurt-Oost,BU0363EV02,2295000,4,203,
https://www.pararius.nl/appartement-te-koop/amsterdam/c2297858/hiraistraat,Appartement Hiraistraat 5 B 161,Buy,1101 DA,Amstel III/Bullewijk,WK0363TA,Amstel III deel A/B-Noord,BU0363TA03,759000,4,127,
https://www.pararius.nl/appartement-te-koop/amsterdam/f4eb74c4/jacob-geelstraat,Appartement Jacob Geelstraat 107,Buy,1065 VS,Slotervaart-Noord,WK0363FL,Jacob Geelbuurt,BU0363FL03,695000,4,101,
https://www.pararius.nl/huis-te-koop/amsterdam/741f4754/jacques-veltmanstraat,Huis Jacques Veltmanstraat 315,Buy,1065 DC,Slotervaart-Zuid,WK0363FN,Jacques Veltmanbuurt,BU0363FN02,695000,4,117,
https://www.pararius.nl/appartement-te-koop/amsterdam/01c4edfb/burgemeester-cramergracht,Appartement Burgemeester Cramergracht 69,Buy,1064 AG,Slotermeer-Zuidoost,WK0363FE,Noordoever Sloterplas,BU0363FE03,375000,4,76,
https://www.pararius.nl/appartement-te-koop/amsterdam/a62e5b66/kleiburg,Appartement Kleiburg 727,Buy,1104 EA,Bijlmermuseum,WK0363TG,Bijlmermuseum-Zuid,BU0363TG02,375000,4,79,
https://www.pararius.nl/appartement-te-koop/amsterdam/6166f815/hofgeest,Appartement Hofgeest 101,Buy,1102 EE,H-buurt,WK0363TD,Rechte H-buurt,BU0363TD02,375000,4,90,
https://www.pararius.nl/appartement-te-koop/amsterdam/b8046a23/burgemeester-hogguerstraat,Appartement Burgemeester Hogguerstraat 595,Buy,1064 CW,Slotermeer-Zuidoost,WK0363FE,Noordoever Sloterplas,BU0363FE03,375000,4,78,
https://www.pararius.nl/appartement-te-koop/amsterdam/e0e6b3d7/wethouder-de-roosplein,Appartement Wethouder De Roosplein 71,Buy,1107 AE,Gein,WK0363TM,Gein 4,BU0363TM04,375000,4,92,
https://www.pararius.nl/appartement-te-koop/amsterdam/69b9de0b/kikkenstein,Appartement Kikkenstein 2223,Buy,1104 TC,Bijlmermuseum,WK0363TG,Bijlmermuseum-Zuid,BU0363TG02,300000,4,95,
https://www.pararius.nl/appartement-te-koop/amsterdam/fef458f8/kikkenstein,Appartement Kikkenstein 2516,Buy,1104 TG,Bijlmermuseum,WK0363TG,Bijlmermuseum-Zuid,BU0363TG02,300000,4,97,
https://www.pararius.nl/appartement-te-koop/amsterdam/4585cdd1/dijkgraafplein,Appartement Dijkgraafplein 271,Buy,1069 ES,De Punt,WK0363FH,Dijkgraafpleinbuurt,BU0363FH02,385000,4,99,
https://www.pararius.nl/appartement-te-koop/amsterdam/020737f8/stentorstraat,Appartement Stentorstraat 91 1,Buy,1035 XE,Kadoelen,WK0363ND,Kadoelen,BU0363ND02,299500,4,67,
https://www.pararius.nl/apartment-for-rent/amsterdam/dc926b53/reigersbos,Flat Reigersbos,Rent,1107 EX,Reigersbos,WK0363TL,Reigersbos 2,BU0363TL02,2800,4,95,Furnished
https://www.pararius.nl/appartement-te-koop/amsterdam/e8e14530/akerwateringstraat,Appartement Akerwateringstraat 73,Buy,1069 GB,De Punt,WK0363FH,Dijkgraafpleinbuurt,BU0363FH02,395000,4,98,
https://www.pararius.nl/appartement-te-koop/amsterdam/faf77e54/emmeline-pankhurststraat,Appartement Emmeline Pankhurststraat 24,Buy,1103 MN,Ganzenhoef e.o.,WK0363TE,G-buurt-West,BU0363TE02,395000,4,97,
https://www.pararius.nl/appartement-te-koop/amsterdam/157f0036/schelluinenstraat,Appartement Schelluinenstraat 68,Buy,1107 JK,Reigersbos,WK0363TL,Reigersbos 2,BU0363TL02,395000,4,86,
https://www.pararius.nl/appartement-te-koop/amsterdam/be0dde8b/grubbehoeve,Appartement Grubbehoeve 32,Buy,1103 GH,Bijlmermuseum,WK0363TG,Bijlmermuseum-Noord,BU0363TG01,395000,4,112,
https://www.pararius.nl/appartement-te-koop/amsterdam/68f31a96/haarlemmerweg,Appartement Haarlemmerweg 470,Buy,1014 BL,Sloterdijk-West,WK0363EA,Woon- en Groengebied Sloterdijk,BU0363EA03,875000,4,98,
https://www.pararius.nl/huis-te-koop/amsterdam/a690899d/latherusstraat,Huis Latherusstraat 41,Buy,1032 CT,Volewijck,WK0363NK,Bloemenbuurt-Zuid,BU0363NK02,875000,4,117,
https://www.pararius.nl/huis-te-koop/amsterdam/94fc6738/latherusstraat,Huis Latherusstraat 41,Buy,1032 CT,Volewijck,WK0363NK,Bloemenbuurt-Zuid,BU0363NK02,875000,4,117,
https://www.pararius.nl/huis-te-koop/amsterdam/47cf616f/3e-kekerstraat,Huis 3e Kekerstraat 120,Buy,1104 VC,K-buurt,WK0363TH,K-buurt-Zuidwest,BU0363TH04,650000,5,130,
https://www.pararius.nl/appartement-te-koop/amsterdam/f19a02bf/leerdamhof,Appartement Leerdamhof 91,Buy,1108 BH,Nellestein,WK0363TK,L-buurt,BU0363TK01,415000,5,121,
https://www.pararius.nl/appartement-te-koop/amsterdam/d23dcb16/wethouder-serrurierstraat,Appartement Wethouder Serrurierstraat 10,Buy,1107 CD,Gein,WK0363TM,Gein 4,BU0363TM04,415000,5,85,
https://www.pararius.nl/house-for-rent/amsterdam/709f5e09/eeuwige-jeugdlaan,House Eeuwige Jeugdlaan,Rent,1022 KG,Elzenhagen,WK0363NG,Elzenhagen-Noord,BU0363NG01,3100,5,110,Furnished
https://www.pararius.nl/huis-te-koop/amsterdam/a615ac5f/zuid-bevelandstraat,Huis Zuid-Bevelandstraat 8,Buy,1025 NT,Tuindorp Buiksloot,WK0363NM,Blauwe Zand,BU0363NM01,585000,5,73,
https://www.pararius.nl/huis-te-koop/amsterdam/7a4e61dd/osdorperweg,Huis Osdorperweg 888,Buy,1067 TD,Lutkemeer/Ookmeer,WK0363FF,Osdorper Bovenpolder,BU0363FF01,1150000,5,175,
https://www.pararius.nl/appartement-te-koop/amsterdam/4c6d0a8a/overtoom,Appartement Overtoom 93 1,Buy,1054 HC,Vondelparkbuurt,WK0363EV,Vondelparkbuurt-Oost,BU0363EV02,1150000,5,128,
https://www.pararius.nl/huis-te-koop/amsterdam/eadfebab/wijkergouw,Huis Wijkergouw 21,Buy,1023 NV,Waterland,WK0363NQ,Schellingwoude-Oost,BU0363NQ05,1150000,5,137,
https://www.pararius.nl/house-for-rent/amsterdam/61503465/wethouder-wierdelsstraat,House Wethouder Wierdelsstraat,Rent,1107 DK,Gein,WK0363TM,Gein 4,BU0363TM04,2100,5,117,Upholstered
https://www.pararius.nl/huis-te-koop/amsterdam/55cda66c/gooise-kant,Huis Gooise Kant 120,Buy,1104 MM,K-buurt,WK0363TH,Gooise Kant,BU0363TH01,595000,5,117,
https://www.pararius.nl/huis-te-koop/amsterdam/bd63e19b/burgersweerhof,Huis Burgersweerhof 27,Buy,1069 VH,De Punt,WK0363FH,Dijkgraafpleinbuurt,BU0363FH02,499000,5,115,
https://www.pararius.nl/huis-te-koop/amsterdam/9e57c86c/kervelplantsoen,Huis Kervelplantsoen 17,Buy,1104 VD,K-buurt,WK0363TH,K-buurt-Zuidwest,BU0363TH04,680000,5,156,
https://www.pararius.nl/appartement-te-koop/amsterdam/0ee1add0/stadhouderskade,Appartement Stadhouderskade 18 G,Buy,1054 ES,Vondelparkbuurt,WK0363EV,Vondelparkbuurt-Oost,BU0363EV02,1800000,5,214,
https://www.pararius.nl/house-for-rent/amsterdam/7c41576e/nydia-ecurystraat,House Nydia Ecurystraat,Rent,1087 VV,IJburg-Oost,WK0363MK,Centrumeiland,BU0363MK04,2120,5,96,Upholstered
https://www.pararius.nl/apartment-for-rent/amsterdam/0ce7b295/vondelstraat,Flat Vondelstraat 61 C,Rent,1054 GK,Vondelparkbuurt,WK0363EV,Vondelparkbuurt-Midden,BU0363EV01,4950,5,200,Upholstered
https://www.pararius.nl/apartment-for-rent/amsterdam/0ce7b295/vondelstraat,Flat Vondelstraat 61 C,Rent,1054 GK,Vondelparkbuurt,WK0363EV,Vondelparkbuurt-Oost,BU0363EV02,4950,5,200,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/218ca5c4/honingen,Appartement Honingen 8,Buy,1083 JP,Buitenveldert-Oost,WK0363KR,Buitenveldert-Oost-Midden,BU0363KR02,839000,5,118,
https://www.pararius.nl/appartement-te-koop/amsterdam/7a8523cf/singerstraat,Appartement Singerstraat 99 PP,Buy,1064 WP,Slotervaart-Noord,WK0363FL,Oostoever Sloterplas,BU0363FL01,625000,5,106,
https://www.pararius.nl/huis-te-koop/amsterdam/7e198288/osdorperweg,Huis Osdorperweg 926 C,Buy,1067 TE,Lutkemeer/Ookmeer,WK0363FF,Osdorper Bovenpolder,BU0363FF01,795000,5,137,
https://www.pararius.nl/huis-te-koop/amsterdam/f57f4d9f/wethouder-wierdelsstraat,Huis Wethouder Wierdelsstraat 57,Buy,1107 DJ,Gein,WK0363TM,Gein 4,BU0363TM04,475000,5,104,
https://www.pararius.nl/huis-te-koop/amsterdam/e1c18837/willem-gerresepad,Huis Willem Gerresepad 77,Buy,1106 ZH,Gein,WK0363TM,Gein 3,BU0363TM03,560000,5,116,
https://www.pararius.nl/house-for-rent/amsterdam/fc39b9d4/wethouder-wierdelsstraat,House Wethouder Wierdelsstraat,Rent,1107 DK,Gein,WK0363TM,Gein 4,BU0363TM04,2200,5,117,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/eb35b548/bijlmerdreef,Appartement Bijlmerdreef 1167,Buy,1103 TT,Ganzenhoef e.o.,WK0363TE,G-buurt-West,BU0363TE02,495000,5,126,
https://www.pararius.nl/huis-te-koop/amsterdam/68de64a8/huntum,Huis Huntum 33,Buy,1102 JB,H-buurt,WK0363TD,Huntum,BU0363TD04,655000,5,129,
https://www.pararius.nl/apartment-for-rent/amsterdam/8288c991/vondelstraat,Flat Vondelstraat,Rent,1054 GD,Vondelparkbuurt,WK0363EV,Vondelparkbuurt-Oost,BU0363EV02,4000,5,161,Furnished
https://www.pararius.nl/huis-te-koop/amsterdam/6883ee3e/spaarndammerdijk,Huis Spaarndammerdijk 705,Buy,1014 AE,Sloterdijk-West,WK0363EA,Woon- en Groengebied Sloterdijk,BU0363EA03,985000,5,125,
https://www.pararius.nl/house-for-rent/amsterdam/831436b2/onderlangs,House Onderlangs,Rent,1097 ZH,Betondorp,WK0363MP,Betondorp,BU0363MP03,3500,5,113,Furnished
https://www.pararius.nl/huis-te-koop/amsterdam/750f24e2/osdorperweg,Huis Osdorperweg 537,Buy,1067 ST,Lutkemeer/Ookmeer,WK0363FF,Osdorper Bovenpolder,BU0363FF01,750000,5,167,
https://www.pararius.nl/house-for-rent/amsterdam/1bb6d2a2/huntum,House Huntum 72,Rent,1102 JC,H-buurt,WK0363TD,Huntum,BU0363TD04,3250,5,194,Furnished
https://www.pararius.nl/apartment-for-rent/amsterdam/8a9a35d1/grubbehoeve,Flat Grubbehoeve,Rent,1103 GZ,Bijlmermuseum,WK0363TG,Bijlmermuseum-Noord,BU0363TG01,3000,5,95,Furnished
https://www.pararius.nl/house-for-rent/amsterdam/7feb67dc/krommehoekstraat,House Krommehoekstraat,Rent,1104 KV,K-buurt,WK0363TH,Kortvoort,BU0363TH02,3000,5,130,Upholstered
https://www.pararius.nl/huis-te-koop/amsterdam/108a109c/dorpsweg-ransdorp,Huis Dorpsweg Ransdorp 93,Buy,1028 BL,Waterland,WK0363NQ,Ransdorp,BU0363NQ09,995000,5,181,
https://www.pararius.nl/huis-te-koop/amsterdam/05b8fb30/osdorperweg,Huis Osdorperweg 784 C,Buy,1067 TB,Lutkemeer/Ookmeer,WK0363FF,Osdorper Bovenpolder,BU0363FF01,1155000,5,159,
https://www.pararius.nl/house-for-rent/amsterdam/f93e3a82/gooise-kant,House Gooise Kant,Rent,1104 MM,K-buurt,WK0363TH,Gooise Kant,BU0363TH01,2750,5,107,Upholstered
https://www.pararius.nl/huis-te-koop/amsterdam/026bd0a9/hendrik-hosstraat,Huis Hendrik Hosstraat 14,Buy,1106 ZN,Gein,WK0363TM,Gein 3,BU0363TM03,450000,5,111,
https://www.pararius.nl/huis-te-koop/amsterdam/ec9c5471/johannes-j-glasweg,Huis Johannes J. Glasweg 77,Buy,1035 ST,Kadoelen,WK0363ND,Twiske-Oost,BU0363ND01,599000,5,161,
https://www.pararius.nl/huis-te-koop/amsterdam/2661418c/diopter,Huis Diopter 154,Buy,1025 MT,Elzenhagen,WK0363NG,Elzenhagen-Noord,BU0363NG01,695000,5,122,
https://www.pararius.nl/appartement-te-koop/amsterdam/0fd8feed/tweede-constantijn-huygensstraat,Appartement Tweede Constantijn Huygensstraat 68 2,Buy,1054 CW,Vondelparkbuurt,WK0363EV,Vondelparkbuurt-Midden,BU0363EV01,1249000,5,142,
https://www.pararius.nl/huis-te-koop/amsterdam/e10064c4/jacques-veltmanstraat,Huis Jacques Veltmanstraat 123,Buy,1065 DB,Slotervaart-Zuid,WK0363FN,Jacques Veltmanbuurt,BU0363FN02,790000,5,135,
https://www.pararius.nl/appartement-te-koop/amsterdam/fd7ac17c/jacoba-mosselhof,Appartement Jacoba Mosselhof 1,Buy,1065 WB,Slotervaart-Noord,WK0363FL,Jacob Geelbuurt,BU0363FL03,950000,5,121,
https://www.pararius.nl/huis-te-koop/amsterdam/727fb652/gooise-kant,Huis Gooise Kant 74,Buy,1104 MM,K-buurt,WK0363TH,Gooise Kant,BU0363TH01,555000,5,105,
https://www.pararius.nl/huis-te-koop/amsterdam/9e5fc4e4/dom-h-van-der-laanstraat,Huis Dom H. van der Laanstraat 18,Buy,1064 DC,Slotermeer-Zuidoost,WK0363FE,Noordoever Sloterplas,BU0363FE03,800000,6,125,
https://www.pararius.nl/huis-te-koop/amsterdam/a53a3759/leeuwarderweg,Huis Leeuwarderweg 80,Buy,1025 RX,Nieuwendammerdijk/Buiksloterdijk,WK0363NF,Nieuwendammerdijk-West,BU0363NF03,1375000,6,202,
https://www.pararius.nl/huis-te-koop/amsterdam/9e622129/willem-pijperstraat,Huis Willem Pijperstraat 66,Buy,1077 XM,Prinses Irenebuurt e.o.,WK0363KN,Prinses Irenebuurt,BU0363KN01,1566000,6,168,
https://www.pararius.nl/huis-te-koop/amsterdam/ba98a6bf/sleewijkstraat,Huis Sleewijkstraat 44,Buy,1107 TW,Reigersbos,WK0363TL,Reigersbos 4,BU0363TL04,499000,6,151,
https://www.pararius.nl/huis-te-koop/amsterdam/67c3249a/kadoelenweg,Huis Kadoelenweg 288,Buy,1035 NR,Kadoelen,WK0363ND,Kadoelen,BU0363ND02,850000,6,123,
https://www.pararius.nl/huis-te-koop/amsterdam/aa36ed6f/osdorperweg,Huis Osdorperweg 886,Buy,1067 TD,Lutkemeer/Ookmeer,WK0363FF,Osdorper Bovenpolder,BU0363FF01,1095000,6,175,
https://www.pararius.nl/appartement-te-koop/amsterdam/061872c7/quashibastraat,Appartement Quashibastraat 40 C,Buy,1087 VS,IJburg-Oost,WK0363MK,Centrumeiland,BU0363MK04,700000,6,110,
https://www.pararius.nl/huis-te-koop/amsterdam/abc2af6d/monnikendammerweg,Huis Monnikendammerweg 22,Buy,1023 EC,Tuindorp Nieuwendam,WK0363NN,Tuindorp Nieuwendam-Oost,BU0363NN02,795000,6,95,
https://www.pararius.nl/appartement-te-koop/amsterdam/0bdd9f85/kleiburg,Appartement Kleiburg 34,Buy,1104 EA,Bijlmermuseum,WK0363TG,Bijlmermuseum-Zuid,BU0363TG02,475000,6,147,
https://www.pararius.nl/appartement-te-koop/amsterdam/86fd70c6/leerdamhof,Appartement Leerdamhof 233,Buy,1108 BV,Nellestein,WK0363TK,L-buurt,BU0363TK01,400000,6,128,
https://www.pararius.nl/apartment-for-rent/amsterdam/411ec642/krooswijkhof,Flat Krooswijkhof,Rent,1082 PB,Buitenveldert-Oost,WK0363KR,De Klenckebuurt,BU0363KR01,4500,6,129,Furnished
https://www.pararius.nl/house-for-rent/amsterdam/96683c7c/uffizilaan,House Uffizilaan,Rent,1064 WJ,Slotervaart-Noord,WK0363FL,Oostoever Sloterplas,BU0363FL01,4500,6,117,Upholstered
https://www.pararius.nl/huis-te-koop/amsterdam/520ee4fc/stoombootweg,Huis Stoombootweg 59,Buy,1035 TV,Kadoelen,WK0363ND,Kadoelen,BU0363ND02,1295000,6,163,
https://www.pararius.nl/apartment-for-rent/amsterdam/2c1f9e70/nydia-ecurystraat,Flat Nydia Ecurystraat,Rent,1087 VV,IJburg-Oost,WK0363MK,Centrumeiland,BU0363MK04,4000,6,120,Furnished
https://www.pararius.nl/huis-te-koop/amsterdam/4cabd0fc/wierdestraat,Huis Wierdestraat 7,Buy,1069 VW,De Punt,WK0363FH,Dijkgraafpleinbuurt,BU0363FH02,505000,6,100,
https://www.pararius.nl/house-for-rent/amsterdam/24d77043/elzenhagensingel,House Elzenhagensingel 59,Rent,1022 LA,Elzenhagen,WK0363NG,Elzenhagen-Noord,BU0363NG01,3500,6,160,Upholstered or furnished
https://www.pararius.nl/house-for-rent/amsterdam/24d77043/elzenhagensingel,House Elzenhagensingel 59,Rent,1022 LA,Elzenhagen,WK0363NG,Elzenhagen-Zuid,BU0363NG02,3500,6,160,Upholstered or furnished
https://www.pararius.nl/appartement-te-koop/amsterdam/a2da1c9a/hoogoord,Appartement Hoogoord 92 B,Buy,1102 CE,H-buurt,WK0363TD,Rechte H-buurt,BU0363TD02,434350,6,116,
https://www.pararius.nl/house-for-rent/amsterdam/8f57183d/nieuwendammerdijk,House Nieuwendammerdijk,Rent,1023 BN,Nieuwendammerdijk/Buiksloterdijk,WK0363NF,Nieuwendammerdijk-Oost,BU0363NF04,3250,6,181,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/033627a3/bijlmerdreef,Appartement Bijlmerdreef 739,Buy,1103 TA,Ganzenhoef e.o.,WK0363TE,G-buurt-West,BU0363TE02,525000,6,126,
