page_source,first_scrape_date,last_scrape_date,url,post_type,city,location,title,property_type,postcode,price,price_type,surface,surface_unit,rooms,furnished,postcode_1,gemeente,gemeente_code,wijk,wijk_code,buurt,buurt_code,stadsdeel_onderverdeling,stadsdeel,pc6_jaar
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/0b2ecc60/pieter-cornelisz-hooftstraat,Rent,Amsterdam,1071 CC Amsterdam (Museumkwartier),Flat Pieter Cornelisz. Hooftstraat 98 D,Flat,1071 CC,3600,per month,102,m²,4,Furnished,1071 CC,Amsterdam,GM0363,Museumkwartier,WK0363KD,P.C. Hooftbuurt,BU0363KD04,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/a150553e/van-eeghenstraat,Rent,Amsterdam,1071 EV Amsterdam (Museumkwartier),Flat Van Eeghenstraat,Flat,1071 EV,5000,per month,155,m²,4,Upholstered,1071 EV,Amsterdam,GM0363,Museumkwartier,WK0363KD,Concertgebouwbuurt,BU0363KD03,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/6b1fe437/emmastraat,Rent,Amsterdam,1071 JB Amsterdam (Museumkwartier),Flat Emmastraat 29 2,Flat,1071 JB,3850,per month,78,m²,3,Upholstered or furnished,1071 JB,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/c11031c0/joh-m-coenenstraat,Rent,Amsterdam,1071 WH Amsterdam (Museumkwartier),Flat Joh.M. Coenenstraat,Flat,1071 WH,3950,per month,95,m²,4,Upholstered,1071 WH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Hondecoeterbuurt,BU0363KD07,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/adc6637e/cornelis-schuytstraat,Rent,Amsterdam,1071 JH Amsterdam (Museumkwartier),Flat Cornelis Schuytstraat,Flat,1071 JH,3950,per month,125,m²,4,,1071 JH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/74cd043b/ruysdaelstraat,Rent,Amsterdam,1071 WX Amsterdam (Museumkwartier),Flat Ruysdaelstraat,Flat,1071 WX,2500,per month,68,m²,4,Upholstered,1071 WX,Amsterdam,GM0363,Museumkwartier,WK0363KD,Duivelseiland,BU0363KD09,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/28f93ccb/pieter-de-hoochstraat,Rent,Amsterdam,1071 EH Amsterdam (Museumkwartier),Flat Pieter de Hoochstraat,Flat,1071 EH,2800,per month,110,m²,3,Upholstered,1071 EH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Johannes Vermeerbuurt,BU0363KD08,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/aec81805/johannes-verhulststraat,Rent,Amsterdam,1071 NB Amsterdam (Museumkwartier),Flat Johannes Verhulststraat,Flat,1071 NB,4750,per month,140,m²,5,Upholstered,1071 NB,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/0d6014b7/cornelis-schuytstraat,Rent,Amsterdam,1071 JH Amsterdam (Museumkwartier),Flat Cornelis Schuytstraat,Flat,1071 JH,2750,per month,65,m²,2,,1071 JH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/ff22e900/bronckhorststraat,Rent,Amsterdam,1071 WT Amsterdam (Museumkwartier),Flat Bronckhorststraat,Flat,1071 WT,2500,per month,79,m²,3,Upholstered,1071 WT,Amsterdam,GM0363,Museumkwartier,WK0363KD,Hondecoeterbuurt,BU0363KD07,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/240df6fa/pieter-cornelisz-hooftstraat,Rent,Amsterdam,1071 BV Amsterdam (Museumkwartier),Flat Pieter Cornelisz. Hooftstraat,Flat,1071 BV,2950,per month,87,m²,3,Furnished,1071 BV,Amsterdam,GM0363,Museumkwartier,WK0363KD,Concertgebouwbuurt,BU0363KD03,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/77e35e31/gabriel-metsustraat,Rent,Amsterdam,1071 EA Amsterdam (Museumkwartier),Flat Gabriël Metsustraat,Flat,1071 EA,2975,per month,80,m²,2,Furnished,1071 EA,Amsterdam,GM0363,Museumkwartier,WK0363KD,Johannes Vermeerbuurt,BU0363KD08,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/356c3e46/honthorststraat,Rent,Amsterdam,1071 DH Amsterdam (Museumkwartier),Flat Honthorststraat 50 2,Flat,1071 DH,3850,per month,141,m²,5,Upholstered,1071 DH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Johannes Vermeerbuurt,BU0363KD08,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/14c29c2d/willemsparkweg,Rent,Amsterdam,1071 GW Amsterdam (Museumkwartier),Flat Willemsparkweg,Flat,1071 GW,5500,per month,174,m²,6,,1071 GW,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/5c8fb2a8/van-eeghenstraat,Rent,Amsterdam,1071 GK Amsterdam (Museumkwartier),Flat Van Eeghenstraat,Flat,1071 GK,4750,per month,110,m²,3,Furnished,1071 GK,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/cbb1f4d9/johannes-verhulststraat,Rent,Amsterdam,1071 NA Amsterdam (Museumkwartier),Flat Johannes Verhulststraat,Flat,1071 NA,4250,per month,150,m²,5,Upholstered,1071 NA,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/c180d22f/nicolaas-maesstraat,Rent,Amsterdam,1071 PW Amsterdam (Museumkwartier),Flat Nicolaas Maesstraat,Flat,1071 PW,3750,per month,140,m²,4,Upholstered,1071 PW,Amsterdam,GM0363,Museumkwartier,WK0363KD,Hondecoeterbuurt,BU0363KD07,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/ef01e5d9/van-baerlestraat,Rent,Amsterdam,1071 AR Amsterdam (Museumkwartier),Flat Van Baerlestraat 55 3,Flat,1071 AR,2750,per month,70,m²,3,,1071 AR,Amsterdam,GM0363,Museumkwartier,WK0363KD,Johannes Vermeerbuurt,BU0363KD08,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/baf74cba/pieter-cornelisz-hooftstraat,Rent,Amsterdam,1071 CE Amsterdam (Museumkwartier),Flat Pieter Cornelisz. Hooftstraat 136 2,Flat,1071 CE,3300,per month,75,m²,3,Furnished,1071 CE,Amsterdam,GM0363,Museumkwartier,WK0363KD,P.C. Hooftbuurt,BU0363KD04,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/d7bc8d1d/jan-luijkenstraat,Rent,Amsterdam,1071 CP Amsterdam (Museumkwartier),Flat Jan Luijkenstraat 30 2,Flat,1071 CP,6500,per month,280,m²,8,Upholstered,1071 CP,Amsterdam,GM0363,Museumkwartier,WK0363KD,P.C. Hooftbuurt,BU0363KD04,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/f380f8b4/jacob-obrechtstraat,Rent,Amsterdam,1071 KN Amsterdam (Museumkwartier),Flat Jacob Obrechtstraat,Flat,1071 KN,3500,per month,89,m²,3,Furnished,1071 KN,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/fdc365f7/wouwermanstraat,Rent,Amsterdam,1071 LW Amsterdam (Museumkwartier),Flat Wouwermanstraat,Flat,1071 LW,3500,per month,124,m²,4,Upholstered,1071 LW,Amsterdam,GM0363,Museumkwartier,WK0363KD,Hondecoeterbuurt,BU0363KD07,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/b20b274d/van-baerlestraat,Rent,Amsterdam,1071 AX Amsterdam (Museumkwartier),Flat Van Baerlestraat,Flat,1071 AX,2500,per month,62,m²,2,Upholstered,1071 AX,Amsterdam,GM0363,Museumkwartier,WK0363KD,Concertgebouwbuurt,BU0363KD03,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/d15af610/honthorststraat,Rent,Amsterdam,1071 DH Amsterdam (Museumkwartier),Flat Honthorststraat,Flat,1071 DH,4500,per month,130,m²,4,Upholstered,1071 DH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Johannes Vermeerbuurt,BU0363KD08,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/dda0b287/willemsparkweg,Rent,Amsterdam,1071 HM Amsterdam (Museumkwartier),Flat Willemsparkweg 100 D,Flat,1071 HM,3500,per month,75,m²,3,,1071 HM,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/8e8abf26/wouwermanstraat,Rent,Amsterdam,1071 LX Amsterdam (Museumkwartier),Flat Wouwermanstraat 8 H,Flat,1071 LX,5400,per month,130,m²,6,Upholstered,1071 LX,Amsterdam,GM0363,Museumkwartier,WK0363KD,Hondecoeterbuurt,BU0363KD07,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/apartment-for-rent/amsterdam/a6ea337d/cornelis-anthoniszstraat,Rent,Amsterdam,1071 VR Amsterdam (Museumkwartier),Flat Cornelis Anthoniszstraat,Flat,1071 VR,2495,per month,53,m²,2,Upholstered,1071 VR,Amsterdam,GM0363,Museumkwartier,WK0363KD,Duivelseiland,BU0363KD09,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/huis-te-koop/amsterdam/6ac9ed85/willemsparkweg,Buy,Amsterdam,1071 GW Amsterdam (Museumkwartier),Huis Willemsparkweg 127,Huis,1071 GW,3495000,k.k.,397,m²,8,,1071 GW,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/huis-te-koop/amsterdam/09262dec/van-eeghenstraat,Buy,Amsterdam,1071 EW Amsterdam (Museumkwartier),Huis Van Eeghenstraat 63,Huis,1071 EW,5650000,k.k.,336,m²,7,,1071 EW,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/huis-te-koop/amsterdam/96467a8e/cornelis-schuytstraat,Buy,Amsterdam,1071 JL Amsterdam (Museumkwartier),Huis Cornelis Schuytstraat 62,Huis,1071 JL,2800000,k.k.,273,m²,9,,1071 JL,Amsterdam,GM0363,Museumkwartier,WK0363KD,Banpleinbuurt,BU0363KD06,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/huis-te-koop/amsterdam/faf9235a/hacquartstraat,Buy,Amsterdam,1071 SE Amsterdam (Museumkwartier),Huis Hacquartstraat 1,Huis,1071 SE,2850000,k.k.,210,m²,7,,1071 SE,Amsterdam,GM0363,Museumkwartier,WK0363KD,Banpleinbuurt,BU0363KD06,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/house-for-rent/amsterdam/d50b56d9/vossiusstraat,Rent,Amsterdam,1071 AK Amsterdam (Museumkwartier),House Vossiusstraat 55,House,1071 AK,20000,per month,425,m²,9,Furnished,1071 AK,Amsterdam,GM0363,Museumkwartier,WK0363KD,Concertgebouwbuurt,BU0363KD03,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/house-for-rent/amsterdam/a11ef16e/van-eeghenstraat,Rent,Amsterdam,1071 EW Amsterdam (Museumkwartier),House Van Eeghenstraat 63,House,1071 EW,15000,per month,336,m²,7,Upholstered,1071 EW,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/house-for-rent/amsterdam/ad492f8c/frans-van-mierisstraat,Rent,Amsterdam,1071 RL Amsterdam (Museumkwartier),House Frans van Mierisstraat,House,1071 RL,5900,per month,179,m²,4,Upholstered,1071 RL,Amsterdam,GM0363,Museumkwartier,WK0363KD,Johannes Vermeerbuurt,BU0363KD08,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/e88fb5b7/jan-luijkenstraat,Buy,Amsterdam,1071 CK Amsterdam (Museumkwartier),Appartement Jan Luijkenstraat 23 B,Appartement,1071 CK,1150000,k.k.,98,m²,3,,1071 CK,Amsterdam,GM0363,Museumkwartier,WK0363KD,P.C. Hooftbuurt,BU0363KD04,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/052198c9/willemsparkweg,Buy,Amsterdam,1071 HH Amsterdam (Museumkwartier),Appartement Willemsparkweg 46 A,Appartement,1071 HH,3250000,k.k.,283,m²,7,,1071 HH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Concertgebouwbuurt,BU0363KD03,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/f2ca631f/willemsparkweg,Buy,Amsterdam,1071 HE Amsterdam (Museumkwartier),Appartement Willemsparkweg 12 H,Appartement,1071 HE,900000,k.k.,60,m²,3,,1071 HE,Amsterdam,GM0363,Museumkwartier,WK0363KD,Concertgebouwbuurt,BU0363KD03,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/a043d85f/willemsparkweg,Buy,Amsterdam,1071 HE Amsterdam (Museumkwartier),Appartement Willemsparkweg 12 O,Appartement,1071 HE,1985000,k.k.,156,m²,4,,1071 HE,Amsterdam,GM0363,Museumkwartier,WK0363KD,Concertgebouwbuurt,BU0363KD03,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/269e09ac/ruysdaelstraat,Buy,Amsterdam,1071 XE Amsterdam (Museumkwartier),Appartement Ruysdaelstraat 48 E,Appartement,1071 XE,900000,k.k.,97,m²,3,,1071 XE,Amsterdam,GM0363,Museumkwartier,WK0363KD,Johannes Vermeerbuurt,BU0363KD08,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/9d1236c0/van-breestraat,Buy,Amsterdam,1071 ZH Amsterdam (Museumkwartier),Appartement Van Breestraat 73 B,Appartement,1071 ZH,995000,k.k.,68,m²,3,,1071 ZH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/61c155c2/hondecoeterstraat,Buy,Amsterdam,1071 LR Amsterdam (Museumkwartier),Appartement Hondecoeterstraat 4 HA,Appartement,1071 LR,1100000,k.k.,103,m²,4,,1071 LR,Amsterdam,GM0363,Museumkwartier,WK0363KD,Hondecoeterbuurt,BU0363KD07,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/e7624147/jan-luijkenstraat,Buy,Amsterdam,1071 CK Amsterdam (Museumkwartier),Appartement Jan Luijkenstraat 23 C,Appartement,1071 CK,2150000,k.k.,192,m²,6,,1071 CK,Amsterdam,GM0363,Museumkwartier,WK0363KD,P.C. Hooftbuurt,BU0363KD04,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/889cfacf/hondecoeterstraat,Buy,Amsterdam,1071 LP Amsterdam (Museumkwartier),Appartement Hondecoeterstraat 17 3,Appartement,1071 LP,975000,k.k.,108,m²,4,,1071 LP,Amsterdam,GM0363,Museumkwartier,WK0363KD,Hondecoeterbuurt,BU0363KD07,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/d63fee08/nicolaas-maesstraat,Buy,Amsterdam,1071 RB Amsterdam (Museumkwartier),Appartement Nicolaas Maesstraat 38 3,Appartement,1071 RB,1700000,k.k.,233,m²,7,,1071 RB,Amsterdam,GM0363,Museumkwartier,WK0363KD,Johannes Vermeerbuurt,BU0363KD08,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/93501e39/balthasar-floriszstraat,Buy,Amsterdam,1071 VA Amsterdam (Museumkwartier),Appartement Balthasar Floriszstraat 33 2,Appartement,1071 VA,489000,k.k.,47,m²,2,,1071 VA,Amsterdam,GM0363,Museumkwartier,WK0363KD,Duivelseiland,BU0363KD09,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/2c88fe47/van-breestraat,Buy,Amsterdam,1071 ZN Amsterdam (Museumkwartier),Appartement Van Breestraat 183 E,Appartement,1071 ZN,1095000,k.k.,57,m²,3,,1071 ZN,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/8ac2645f/cornelis-schuytstraat,Buy,Amsterdam,1071 JD Amsterdam (Museumkwartier),Appartement Cornelis Schuytstraat 27 1,Appartement,1071 JD,599000,k.k.,65,m²,2,,1071 JD,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/f0d56009/van-eeghenstraat,Buy,Amsterdam,1071 GD Amsterdam (Museumkwartier),Appartement Van Eeghenstraat 199,Appartement,1071 GD,1800000,k.k.,136,m²,3,,1071 GD,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/b134e45b/nicolaas-maesstraat,Buy,Amsterdam,1071 RB Amsterdam (Museumkwartier),Appartement Nicolaas Maesstraat 38 2,Appartement,1071 RB,1185000,k.k.,111,m²,3,,1071 RB,Amsterdam,GM0363,Museumkwartier,WK0363KD,Johannes Vermeerbuurt,BU0363KD08,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/231ac463/pieter-de-hoochstraat,Buy,Amsterdam,1071 ED Amsterdam (Museumkwartier),Appartement Pieter de Hoochstraat 9 B,Appartement,1071 ED,700000,k.k.,74,m²,2,,1071 ED,Amsterdam,GM0363,Museumkwartier,WK0363KD,Johannes Vermeerbuurt,BU0363KD08,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/54a9d2c0/van-breestraat,Buy,Amsterdam,1071 ZH Amsterdam (Museumkwartier),Appartement Van Breestraat 73 D,Appartement,1071 ZH,935000,k.k.,64,m²,3,,1071 ZH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/223349f6/cornelis-anthoniszstraat,Buy,Amsterdam,1071 VR Amsterdam (Museumkwartier),Appartement Cornelis Anthoniszstraat 45 2,Appartement,1071 VR,475000,k.k.,53,m²,1,,1071 VR,Amsterdam,GM0363,Museumkwartier,WK0363KD,Duivelseiland,BU0363KD09,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/cf2e43a0/pieter-cornelisz-hooftstraat,Buy,Amsterdam,1071 CH Amsterdam (Museumkwartier),Appartement Pieter Cornelisz. Hooftstraat 160 H,Appartement,1071 CH,1550000,k.k.,157,m²,5,,1071 CH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Concertgebouwbuurt,BU0363KD03,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/eedd6734/bronckhorststraat,Buy,Amsterdam,1071 WR Amsterdam (Museumkwartier),Appartement Bronckhorststraat 10 4,Appartement,1071 WR,650000,k.k.,65,m²,2,,1071 WR,Amsterdam,GM0363,Museumkwartier,WK0363KD,Hondecoeterbuurt,BU0363KD07,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/ba9ba2f9/nicolaas-maesstraat,Buy,Amsterdam,1071 RE Amsterdam (Museumkwartier),Appartement Nicolaas Maesstraat 94 H,Appartement,1071 RE,3250000,k.k.,250,m²,7,,1071 RE,Amsterdam,GM0363,Museumkwartier,WK0363KD,Hondecoeterbuurt,BU0363KD07,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/01aede67/pieter-de-hoochstraat,Buy,Amsterdam,1071 ED Amsterdam (Museumkwartier),Appartement Pieter de Hoochstraat 3 2,Appartement,1071 ED,1950000,k.k.,199,m²,6,,1071 ED,Amsterdam,GM0363,Museumkwartier,WK0363KD,Johannes Vermeerbuurt,BU0363KD08,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/d0ea241b/willemsparkweg,Buy,Amsterdam,1071 HP Amsterdam (Museumkwartier),Appartement Willemsparkweg 126 H,Appartement,1071 HP,2250000,k.k.,224,m²,8,,1071 HP,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/621b0e5a/de-lairessestraat,Buy,Amsterdam,1071 PK Amsterdam (Museumkwartier),Appartement De Lairessestraat 114 3,Appartement,1071 PK,1225000,k.k.,100,m²,3,,1071 PK,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/bfd599ed/cornelis-schuytstraat,Buy,Amsterdam,1071 JL Amsterdam (Museumkwartier),Appartement Cornelis Schuytstraat 54 H,Appartement,1071 JL,2950000,k.k.,215,m²,5,,1071 JL,Amsterdam,GM0363,Museumkwartier,WK0363KD,Banpleinbuurt,BU0363KD06,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/5b69da18/willemsparkweg,Buy,Amsterdam,1071 HE Amsterdam (Museumkwartier),Appartement Willemsparkweg 12 2,Appartement,1071 HE,825000,k.k.,57,m²,2,,1071 HE,Amsterdam,GM0363,Museumkwartier,WK0363KD,Concertgebouwbuurt,BU0363KD03,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/b345112f/johannes-verhulststraat,Buy,Amsterdam,1071 ND Amsterdam (Museumkwartier),Appartement Johannes Verhulststraat 24 1,Appartement,1071 ND,1225000,k.k.,97,m²,3,,1071 ND,Amsterdam,GM0363,Museumkwartier,WK0363KD,Concertgebouwbuurt,BU0363KD03,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/e85f87a0/valeriusstraat,Buy,Amsterdam,1071 MH Amsterdam (Museumkwartier),Appartement Valeriusstraat 6 H,Appartement,1071 MH,1850000,k.k.,210,m²,7,,1071 MH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/3987a353/van-breestraat,Buy,Amsterdam,1071 ZH Amsterdam (Museumkwartier),Appartement Van Breestraat 73 C,Appartement,1071 ZH,900000,k.k.,60,m²,3,,1071 ZH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
Pararius,2024-12-05,2024-12-19,https://www.pararius.nl/appartement-te-koop/amsterdam/353ce99c/de-lairessestraat,Buy,Amsterdam,1071 PH Amsterdam (Museumkwartier),Appartement De Lairessestraat 84 2,Appartement,1071 PH,849000,k.k.,85,m²,4,,1071 PH,Amsterdam,GM0363,Museumkwartier,WK0363KD,Cornelis Schuytbuurt,BU0363KD02,Oud Zuid,Stadsdeel Zuid,2024
