1103 LD,52.32449433,4.97672811
1019 BW,52.37526272,4.93100001
1057 RN,52.3678989,4.85133348
1058 GA,52.35642978,4.84577662
1092 EZ,52.35559811,4.92503984
1095 MD,52.37370919,4.96767381
1087 GK,52.3546325,4.99738541
1057 RM,52.36738626,4.85156382
1018 RN,52.36784371,4.92660718
1057 XA,52.37044442,4.85570449
1078 AR,52.3477653,4.89433335
1058 JJ,52.35677799,4.85165607
1108 DV,52.30701835,4.98081049
1078 RE,52.34856171,4.90557137
1095 MB,52.375095,4.9660409
1018 AX,52.36806637,4.91671379
1054 GW,52.3604655,4.87028839
1094 EE,52.36472397,4.93336533
1072 GE,52.35230023,4.88872005
1017 JK,52.36280739,4.90144538
1108 CG,52.30596399,4.977073
1016 TA,52.37129034,4.8753589
1033 SN,52.40433151,4.88943068
1094 NZ,52.36144498,4.93465582
1076 DW,52.34551702,4.85277265
1019 RL,52.37897718,4.92623037
1096 DT,52.34072837,4.92156482
1076 CK,52.3442663,4.85755437
